topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT20-AR-28_w1	1240729759602049025	أجمل ثلاثة أمور وردت في خطاب الرئيس أردوغان الأخير حول  فيروس  كورونا  COVID[رقم]tr  BeraberBa araca z [رابط]		0	أبرز عشرة أمور وردت في خطاب الرئيس كلينتون كان وهو فيروس كورونا COVID[رقم]2018 S e 2016 [رابط]
CT20-AR-29	1236764512155578374	انا بقول جربنا ال [رقم] ويا دار ما دخلك شر ممكن ندخل على [رقم] بسلام ،  كورونا  لبنان		0	انا من جربنا الامر[رقم]ويا بني ما دخلك بغيرها ممكن ندخل منك[رقم]دوليا ، ولد لبنان
CT20-AR-03	1223919676528517121	فايروس كورونا المستجد أتباعك للأرشادات الصحية و الوقاية مهم للحد من أنتشار الأمراض نرجو من الجميع أخذ الأحتياطات الوقائية الضرورية و متابعة الأرشادات الصادرة عن الجهات المختصة وزارة الصحة سلطنة عمان [مستخدم] حفظ الله الجميع ، ،  شبكة  الساحل  العماني  فيروس  كورونا  الجديد [رابط]		0	كما نيب المستجد أتباعك للقاعدة الصحية و النباتية مهم للحد من بعض الأمراض نرجو من الجميع أخذ الأحتياطات الوقائية الضرورية مع التزام الأرشادات الصادرة عن المراجع المعنية وزارة الزراعة سلطنة عمان[مستخدم]حفظ سلامة الجميع ، ، شبكة الساحل الإخباري لموقع الانفلونزا الجديد [رابط]
CT20-AR-28_w1	1239664574678421504	صورة التقطتها في اخر تغطيات  البريميرليغ قبل التوقف   لم أكن اعلم انها ستغيب وسنشتاق لدورانها مجددا   فمتى ستعود دورة الحياة لطبيعتها وكرة  البريميرليغ لدورانها    الجواب عند  فيروس  كورونا واستجابتنا لتحدياته ونجاعة طرق التصدي له   [رابط]		0	صورة التقطتها في اخر تغطيات البريميرليغ قبل التوقف لم أكن اعلم انها تمر وسنشتاق اليه مجددا فكيف ستعود دورة المباريات لطبيعتها في البريميرليغ لدورانها الجواب عند فاير كورونا ومحاولات لحمايته ورسم خطط التصدي له [رابط]
CT20-AR-29	1237491354265157632	البعض للأسف في أزمة  كورونا مات قبل أن يموت مرات بسبب الوسوسة والتفكير السلبي والهم بالمستقبل   تفاءلوا وأملوا وأبشروا مادام اللطيف يتولاكم   تفاؤل		0	البعض الذي عنده أزمة موت مات وكادت ان يموت مرات بسبب الوسوسة والتفكير بالوقت والهم بالمستقبل تفاءلوا خيرا دوما فش اللطيف يحمل تفاؤل
CT20-AR-03	1223707022690045953	اعراض فيروس  كورونا نفس الاعراض لما مرتك تمسك موبايلك   ارتفاع الحرارة   تسرع نبضات القلب   قلق   توتر   اصفرار   اسهال   الم بطن شديد		0	اعراض فيروس كورونا نفس نفس اليوم تحب اقفل موبايلك ارتفاع الحرارة تسرع عضلة القلب حزن توتر اكتئاب اسهال والام بطن شديد
CT20-AR-28_w1	1240392269246726146	للعمالقة الأطقم الطبية في المملكة العربية السعودية رجالا ونساء وزيرا وموظفين  كم نفخر بكم وبصمودكم وتضحياتكم وجهادكم ، كم رفعتم رؤوسنا بين الأمم رفع الله شأنكم  والتحية للخدمات الطبية بالقوات المسلحة وعناصرها الإدارية المختلفة ، ولإسطول الإخلاء الجوي وأطقمه الجوية والطبيه  كوفيد [رقم] [رابط]		0	للعمالقة الأطقم الطبية في المملكة الهاشمية السعودية رجالا ، وزيرا وموظفين ، نفخر بكم وبصمودكم وتضحياتكم وجهادكم ، حتى رفعتم رؤوسنا بين الأمم رفع الله شأنكم والتحية للكوادر الطبية بالقوات المسلحة وعناصرها الأمنية المختلفة ، وجهاز الإخلاء الطبي وأطقمه الجوية العالية الممتازة[رقم][رابط]
CT20-AR-28_w2	1242863817530527745	شباب  ميت  غمر يقومون بحملة تطهير بالمنطقة للحد من انتشار  فيروس  كورونا تحية عظيمة لشباب  ميت  غمر وكل شباب مصر [رابط]		0	أهالى ميت غمر يقومون بحملة تطهير بالمنطقة للحد و انتشار فيروس سى تحية الا لشباب نجع داوود من شباب مصر [رابط]
CT20-AR-03	1223995432130502656	عندما يصارع القدر الطفولة ، وتلاقيهما الانسانية  كورونا [رابط]		0	هكذا تلاقي القدر الطفولة والشباب وتلاقيهما الانسانية الخالدة [رابط]
CT20-AR-03	1223596748934873088	في جنوب اليمن ابتلانا الله بثلاثة فيروسات القاعدة وداعش ، مليشيات الإصلاح ، ومليشيات الحوثي   لن تفرق معنا فيروس كورونا  الثلاثة الفيروسات قتلت من ابناء الجنوب العزل اكثر من فيروس كورونا حول العالم    فيروس  كورونا		0	في بلدنا اليمن ابتلانا الله بثلاثة فيروسات القاعدة وداعش و مشايخ الإصلاح ، ميليشيات الحوثي لن ينفع معنا الفيروسات كورونا وكل الفيروسات قتلت في ابناء الجنوب العزل اكثر 20 فيروس كورونا حول العالم كلهم كورونا
CT20-AR-28_w1	1239479052316086273	حقيقة لا يمكن انكارها بأن السلطنة المتمثله بحكومتها الرشيده وطاقمها العماني تعاملوا مع عدة أزمات مثل الاعاصير واحداث [رقم] م وغيرها وكانت محل ثقه في التعامل مع كل هذه المتغيرات ، وكلنا ثقه في تجاوز هذا الفيروس والعوامل الاقتصاديه المصاحبة بأنخفاض النفط   فيروس  كورونا  المستجد [رابط]		0	حقيقة لا يمكنني انكارها فالدولة الامارات المتمثله بحكومتها ومؤسساتها وتاريخه العريق تعاملوا أثناء عدة أزمات مثل المناخ واحداث[رقم]م وغيرها وكانت لها تقدير في التعامل مع تسجيل هذه النتائج ، ولديها ثقه في تخطي شركة الفيروس للآثار الاقتصاديه المصاحبة بأنخفاض أعداد فيروس » المستجد [رابط]
CT20-AR-29	1236781725549764608	مصادر تؤكد دراسة في عدة اجتماعات استئناف الدراسة في الأسبوعين القادمة ، لتكون العودة ل  الاختبارات النهائية دون إكمال الفصل الدراسي  تعليق  الدراسة  كورونا [رابط]		0	مصادر أكدت دراسة وكلاء عدة مدارس استئناف الدراسة في الأيام القادمة ، لتكون الفصل ل المدرسة النهائية دون إكمال الفصل مع تعليق الدراسة يوم [رابط]
CT20-AR-28_w2	1242791205886480384	لا تكن أنت الرقم القادم  كوفيد [رقم]  عمان  تواجه  كورونا  كورونا [رابط]		0	لا تتنازل أنت الرقم 2 دوما[رقم]إسبانيا تواجه كورونا في [رابط]
CT20-AR-29	1237136372651130880	بعد تسجيل صوتي متداول ينصح بتراب قبر القديس شربل لعلاج  كورونا  لبنان ، تلفزيون او تي في يعلن استلام مستشفى بيروت الحكومي للتراب ، وتهافت الزائرين على القبر للاستفادة من ترابه ل  كورونا ، القديس شربل توفي عام [رقم] م ملخص الحكاية هنا [رابط]		0	بعد تسجيل نشر متداول ينصح بتراب قبر القديس شربل بض كورونا لبنان يخرج تلفزيون مع جريدة او يعلن استلام مستشفى بيروت الحكومي للتراب ، وتهافت الزائرين على القبر للتخلص من ترابه دون علاج ، وكان شربل توفي عام[رقم]م من الحكاية 1 [رابط]
CT20-AR-03	1223706280822542339	 فيروس  كورونا  الجديد اللبان يطهر الكثير من الفيروسات والبكتيريا التي تتسبب بالكثير من من الأمراض الفيروسيه   [رابط]		0	التهابات كورونا لأن اللبان يحوي الكثير في الشوائب والبكتيريا التي تتسبب حدوث العديد من الأمراض الفيروسيه [رابط]
CT20-AR-28_w2	1242123152043499538	يجب محاكمتهم حميعا بتهمة نشر أكاذيب والتقليل من أهمية  فيروس  كورونا وتهديد حياة البشر  كذلك النسخة العربية منهم وبالذات من ينشر نظريات مؤامرة بسبب عجزهم عن التحليل ولخلل ما في شخصايتهم المرتبكة  [رابط]		0	يجب محاكمتهم قانونا بتهمة نشر أكاذيب والاستفادة من أهمية الكاتب كورونا فى حياة البشر وإسقاط النسخة العربية منهم بدلا من سمته نسبه مؤامرة بسبب عجزهم في التحليل ولخلل ما في أفكارهم المرتبكة [رابط]
CT20-AR-03	1223274879081951232	مواطن صيني متعرب ينصح بعدم الخوف من فايروس  كورونا ، لأننا  سنجتمع في الآخرة بالتأكيد    يبدو أن الفايروس جعل الصينيين يؤمنون بالدار الآخرة والجزاء   فليتقوا الله في المسلمين الذين يضطهدونهم   [رابط]		0	مواطن صيني متعرب نصحت بعدم الخوف من شئ كهذا ، كلنا سنجتمع في الظلام بالتأكيد يبدو هذا الفايروس سيجعل الغربيين يؤمنون بالدار الاخر والجزاء فليتقوا الله في المسلمين ولا يضطهدونهم [رابط]
CT20-AR-28_w1	1239597623671230471	الإعلام  بكرا يوم القيامة التجار  ارفعوا سعر القرآن والإنجيل   الكورونا  لبنان		0	الإعلام بكرا كلنا سوريا أكبر ارفعوا راية القرآن الأحمر الكورونا لبنان
CT20-AR-28_w1	1240407534625751046	صباح الخير عدنا اليكم   بعد حضري لمدة [رقم] ايام   بسبب  الذباب رب سلط على الذباب  كورونا مثلما بي أذونا   ويتزينوو قدينا   ولا قلنا الصدق   يكذبونا   ويروحوا يبلغوا علينا و  تويتر وشلته يقولوا تم وحضرونا   جعلهم الساحق الماحق والبلا المتلاحق   كل جعربي و  دانق قولوا آمين		0	هلال الخير اليوم الأربعاء بعد حضري لمدة[رقم]ايام بسبب الخير رب سلط على الذباب يمر مثلما بي أذونا ويتزينوو قدينا ولا بس الصدق يكذبونا والصدق يبلغوا علينا والله تويتر وشلته يقولوا تم وحضرونا جعلهم من الماحق واحد علي كل لحظة وكل دانق قولوا آمين
CT20-AR-29	1236385975737233410	المعروف ، أن كل ذي نعمه محسود ، والآن أصبحنا في زمن ، كل ذي بلاء محسود   بسبب قرار  وزير  التعليم   تعليق  الدراسة بالقطيف منهم من يتمنى ان يأتي لمناطقهم  كورونا   ليعلقوا لهم الدراسة   ادعوا أن الله يكشف عننا هذا البلاء   بدال لا تفكر بس بالإجازة ، ، لعل الله يرحمنا بدعوة		0	يقال ، أن كل ذي نعمه محسود ، ، أصبحنا في زمن تحول لكل ذي بلاء محسود بسبب قرار وزير ، بإلغاء الدراسة بالقطيف منهم لم يتمنى ان يأتي لمناطقهم كورونا ليعلقوا لهم الدراسة ادعوا بالدعاء يارب يكشف عننا بعض البلاء بدال لا تفكر بس بالإجازة ، ، لعل الله يرحمنا بدعوة
CT20-AR-29	1236395128241217541	 مجلس  الأمة الذي يجب أن يكون في حالة إنعقاد دائم في هذه الأزمة لمتابعة الإجراءات الحكومية نجده يقوم بتعطيل نفسه وتأجيل الجلسات خوفا على صحة الأعضاء   مجلس لا دور له في الأزمات لا نريده وقت الرخاء من لانفع وقت الشدايد والأزمات وقت الرخا وش ينبغى في وجوده  كورونا  الكويت		0	مجلس الأمة الذي يجب أن نراه في حال إنعقاد مستمر في هذه الأزمة لمتابعة الإجراءات الحكومية نجده يقوم بتعطيل نفسه لاتخاذ قراراته خوفا على صحة الأعضاء مجلس لا دور له في الأزمات وما نريده وقت الرخاء من لانفع اثناء الشدايد والأزمات وين الرخا وش ينبغى في الموضوع كورونا وجوده
CT20-AR-28_w1	1240740971895238662	بعد تأكيد  علماء  الصين أن  فيروس  كورونا يصيب أصحاب فئة الدم A أكثر من فئة الدم O ، أكد  علماء  معراب أن هذا الفيروس يضرب المسيحيين أكثر من الشيعة		0	بعد تأكيد خبراء الصين بكون فيروس كورونا يصيب أصحاب فئة الدم D أكثر من فئة ا O فلقد اثبت علماء أميركا أن ذلك الفيروس يصيب المسيحيين أكثر من الشيعة
CT20-AR-29	1237147621522837507	نائب الرئيس الأميركي  مخاطر كورونا بالنسبة لنا لا تزال منخفضة ، ونعمل على مكافحة انتشار الفيروس    كورونا  أمريكا		0	واعتبر الرئيس الأعلى وفيات الانفلونزا بالنسبة لنا لا تزال منخفضة ، سنعمل على مكافحة انتشار انفلونزا كورونا أمريكا
CT20-AR-03	1223709645614800896	 فيروس  كورونا  الجديد   وإذا مرضت فهو يشفين  ولو كنت بين يدي أمهر الأطباء وفي أكبر المراكز الطبية إن لم يأذن بشفائك الشافي سبحانه فلن تشفى اسال الله أن يشفي جميع مرضى المسلمين  تلاوة رائعة للشيخ  ماهر المعيقلي   [رابط]		0	فيروس مرض عالمي وإذا مرضت فهو للجميع ولو كانت بين ظهران أمهر الأطباء وفي أكبر المقرات الطبية إن الله يأذن بشفائك الشافي سبحانه وتعالى تشفى اسال الله أن يعا أخي مرضى المسلمين تلاوة رائعة للشيخ ماهر المعيقلي [رابط]
CT20-AR-03	1223918476013842433	فيروس مجهول وقاتل شبيه  بالكورونا  ينتقل بسرعة جنونية ويقتل المصاب به في عدة أيام مما يصيب العالم بالرعب اسم الفيم  Contagion السنة  [رقم] التصنيف  تشويق واثارة  دراما  خيال علمي رابط المشاهدة  رفضوا الروابط تجدوف في فاصل اعلاني  فيروس  كورونا  الجديد  كورونا  لطيفه  تركي [رابط]		0	فيروس غريب وقاتل شبيه بالكورونا يتسلل بسرعة البرق ويصيب المصابون به عادة خلال أيام ثم يصيب الناس بالرعب اسم الفيم Contagion السنة[رقم]برنامج تشويق مغامرة دراما خيال علمي قريب المشاهدة تحميل الروابط تجدوف في قالب اعلاني مشروع كورونا الجديد كورونا “ “ [رابط]
CT20-AR-03	1223842277770043392	اللهم أمين تحفظنا من عندك والمسلمين اجمعين  كورونا  الصين [رابط]		0	اللهم امين قريب من عندك والمسلمين اجمعين V – [رابط]
CT20-AR-03	1223993214845276161	عن النبي قال   من قرأ بالآيتين من آخر سورة البقرة في ليلة كفتاه  متفق عليه  كورونا  مساء  الخير  فيروس  كورونا  الجديد [رابط]		0	دعاء النبي قال النبي قال آية الكرسي آخر سورة الكهف في ليلة كفتاه متفق عليه [UNK] مساء الخير و كورونا الجديد [رابط]
CT20-AR-28_w1	1240365095848460288	المغتربون الذين رفضوا النزول من الباخرة والدخول للحجر الصحي بعد وصولهم لميناء وهران ، أنانيون جدا و ليت السلطة لم تقم باجلائهم من فرنسا  الآن فقط صارت  الجزائر جميلة  وهل هم متأكدون من أنفسهم بأنهم غير مصابين ب  فيروس  كورونا  سحقا لفرنسا و تبا للفكر الدنيء الذي اعتنقوه فيها 		0	المغتربون الذين رفضوا النزول عن الباخرة الحاملة للحجر الإداري عقب زيارتها لميناء وهران ، أنانيون جدا و ليت السلطة لم تبادر باجلائهم من فرنسا الآن فقط صارت الجزائر جميلة ما هم متأكدون و أنفسهم بأنهم غير مصابين ب فيروس كورونا سحقا لفرنسا و تبا للأمر الدنيء الذي جاء فيها
CT20-AR-29	1237121761306644481	عاجل  رئيس وزراء  إيطاليا يعلن تعليق الفعاليات الرياضية في البلاد بسبب انتشار فيروس  كورونا 		0	عاجل رئيس وزراء روسيا يعلن حظر الفعاليات الرياضية في إيطاليا بسبب مخاطر فيروس التاجي
CT20-AR-28_w2	1242226865982574592	الله اكبر تصدح من كل مكان لرفع وباء كورونا عن  مصر  معتز  مطر [رابط]		0	الله واكبر تصدح من اعلى مكان لرفع اسباب كورونا عن الحجاج معتز محمد [رابط]
CT20-AR-28_w1	1239652285812281344	دعوة قبل نومك  اللهم أنزل شفاءك ورحمتك على كل مريض ومحتاج ، اللهم وارفع  فيروس  كورونا وكل وباء عن بلدنا خاصة وعن الأمة عامة ، وسلطه على الظالمين وأعداء الدين ، ربنا اكشف عنا غضبك ورجزك وعذابك ، وعاملنا بما أنت أهله  أنت  أهل التقوى وأهل المغفرة    كورونا  اعقلها  وتوكل  واطمئن  ابراهيم  الدويش		0	دعوة قبل نومك اللهم أنزل شفاءك ورحمتك على كل كافر ومحتاج يارب اللهم وارفع فيروس كورونا الوب وباء من العرب خاصة وعن البلاد والإسلامية ، وسلطه على الظالمين وأعداء الدين ، ربنا اكشف من غضبك ورجزك وعذابك ، وعاملنا باللي أنت أهله أنت أهل التقوى وأهل المغفرة كورونا قل وتوكل واطمئن ابراهيم الدويش
CT20-AR-28_w1	1240338938662920192	 ايقاف  الصلاه  بالمساجد من الصور الجميلة التي يقوم فيها رب الاسرة بعمل مسجد داخل المنزل وتعويد الابناء على الآذان وتقام الصلوات جماعة ويتدارسون القرآن الكريم وتفسيره وحفظه  الكمامات  كوفيد [رقم]  كرونا  السعوديه [رابط]		0	ايقاف الصلاة بالمساجد احسن الصور الجميلة وقد ينصح فيها رئيس الاسرة بعمل مسجد فى المنزل وتعويد الابناء على ذلك وتقام الصلاة بينهم ويتدارسون للقرآن الكريم وتفسيره وحفظه الكمامات كوفيد[رقم]يلا شو [رابط]
CT20-AR-28_w2	1242820753281748994	إنقاذ حياة مريض في زمن  الكورونا عملت وزميلي الجراح د  عبدالرحمن الدكان [مستخدم] إلى وقت متأخر بدايةهذا الأسبوع لإغلاق تمدد شرياني نازف في المخ نجحت العملية بفضل الله ثم مساعدة التخدير والطاقم المساعد في المدينة الطبية لجامعة الملك سعود [مستخدم] بعض الأعمال لا يمكن أن تتم عن بعد [رابط]		0	إنقاذ حياة مريض وفي وقت قياسي عملت وزميلي الجراح د نواف المطيري[مستخدم]في وقت متأخر بدايةهذا الأسبوع لإغلاق شريان شرياني نازف أسفل الساقين بنجاح الجراحة بفضل الخالق ثم مساعدة التخدير والطاقم المساعد في المدينة الطبية بقيادة أم عبدالرحمن[مستخدم]بعض الأعمال المختلفة يمكن أن تختلف عن هذا [رابط]
CT20-AR-29	1236382284951011329	أيها الأحباب حصنوا أنفسكم بالأوراد والأذكار عند وجود الأوبئة  كورونا [رابط]		0	فقال الأحباب قوا أنفسكم بالآثار والأذكار عند وجود الأخطار والفتن [رابط]
CT20-AR-28_w2	1242564345567068162	 ترمب ، نتنياهو والسيسي   من سينجو ومن ستطيح به  كورونا وتدفن مغامرته السياسية   تقرير  مريم أوباييش  الحصاد [رابط]		0	إسرائيل ، نتنياهو والسيسي ومن سينجو لما ستذهب به الأحداث في مغامرته السياسية إسرائيل تقرير أوباييش الحصاد [رابط]
CT20-AR-03	1223232318212648961	 الإستعدادت على قدم و ساق للتصدي لفيروس  كورونا  في مطار بنينا الدولي   انا تهيالي الإجراءات هذينا ما ايتصدنش حتى لفيروس الزكمة    فيروس  كورونا [رابط]		0	نواصل علي قدم و ساق الاستعدادات لفيروس الحصبة في مطار بنينا الدولي ما تهيالي بز هذينا ما زادت حتى ساعة الزكمة ديال شلل [رابط]
CT20-AR-29	1237478628180582400	انتشرت على الإنترنت سلسلة من الصور تسلط الضوء على أهمية غسل اليدين بشكل صحيح ، وسط تفشي فيروس  كورونا ، ففي وقت سابق نشرت الممثلة الأميركية كريستين بيل ، صورة مجمعة تظهر الفرق بين الأيدي التي لم تغسل مقارنة بتلك التي غسلت بالماء والصابون ل [رقم] ثانية  اندبندنت  عربية  تغنيك [رابط]		0	انتشرت على الإنترنت الكثير من الصور تلقي الضوء على أهمية غسل اليدين بشكل صحيح ، لمكافحة انتقال فيروس الكوليرا ، ففي سياق سابق نشرت الصحفية الألمانية كريستين بيل ، صورة مثيرة تظهر الفرق بين الأيدي التي ولم تغسل مقارنة بتلك التي غسلت بالماء والصابون ل[رقم]صحيفة اندبندنت ، معاصرة [رابط]
CT20-AR-28_w2	1242134727357804546	معليش يا حبيبنا [مستخدم]  اثق  فيك الله يكفينا شر  الكورونا والله يحفظ لكم كل غالي عليكم [رابط]		0	حبيبي وأنت حبيبنا[مستخدم]عا فيك الله عنكم شر السياسة والله يحفظ عليكم رجل غالي عليكم [رابط]
CT20-AR-28_w1	1239621078420533248	في دكتور كثير معروف بأمريكا من أصل عربي طلع مع [مستخدم] بالنشرة وقال اللقاح بدو بين التسعة أشهر لسنة تيطلع وكل شي عم تقروا على السوشيل ميديا كذب  شو الحل بهالحالة    كورونا  الجديد  كورونا  كورونا  لبنان		0	في لبناني كثير معروف إنه ذي أصل عربي طلع مع[مستخدم]بالنشرة الشهرية العدد بدو بين التسعة أشهر لسنة ونصف وكل شي عم تقروا على السوشيل ميديا ، يمكن يعملوا بهالحالة شي 2017 فيروس 2016 لبنان
CT20-AR-03	1223577690533441538	 فيروس  كورونا تفريج كربة السلام عليكم ورحمه الله رب اسره زوجته مريضه بالقلب كان مستاجر عجز دفع اجار الشقه لكثره تكاليف علاجها خرج والان ساكن عند ابوه في بيت شعبي بينه وبين فك خدماته وفك امر القبض مبلغ [رقم] والله مدوا لي يد العون تكفون متبقي [رقم] فاتوره [رقم] [رابط]		0	فيروس كورونا مع كربة ايمن عليكم اذا كل رب اسره زوجته تعاني بالقلب كان مستاجر عجز دفع اجار المستشفي لكثره تكاليف علاجها خرج والان ساكن عند الاب في بيت شعبي بينه وبين فك الضرر ومن امر الاب مبلغ[رقم]والله تمد لي أيد العون تكفون واحد[رقم]1[رقم][رابط]
CT20-AR-03	1224014617073999872	فيروس  كورونا الجديد أجج المشاعر السلبية لدى البعض   عنصرية في دول أوروبية وغيرها ، وربط في العالم العربي للموضوع باضطهاد المسلمين في الصين   كيف تتابعون التفاعل حول كورونا  [رابط]		0	انفلونزا الخنازير الخطير أجج المشاعر العربية لدى البعض عنصرية موقف دول أوروبية منها ، وربط بعض العالم الغربي للموضوع باضطهاد المسلمين مثلا الصين كيف تتابعون الجدل حول كورونا [رابط]
CT20-AR-28_w2	1242217056583352321	أحد حراس أبواب  المسجد  الأقصى المبارك يوثق إنشاد مصل  يا رب ارحمنا  خلف أبوابه المغلقة بسبب وباء فيروس  كورونا [رابط]		0	وأحد حراس أبواب المسجد الأقصى المبارك يوثق إنشاد مصل يا عيني تنزل في أبوابه المشتعلة بسبب إعصار فيروس ، [رابط]
CT20-AR-03	1223650558294265859	إلى شركات الطيران الوطنية  أما آن الأوان لإعلان وقف الرحلات من وإلى المناطق التي ينتشر بها وباء  كورونا  أم أن الناحية الاقتصادية للشركة مقدمة على الناحية الصحية للمجتمع    [مستخدم] [مستخدم]		0	إلى شركات الطيران الوطنية هل آن الأوان لإعلان منع الرحلات من بعض الوجهات الذي ينتشر بها تساقط البرد أم أن الناحية الاقتصادية للشركة مقدمة بعد الناحية الأمنية للمجتمع[مستخدم][مستخدم]
CT20-AR-28_w1	1239536694761832449	 اللهم احفظنا بحفظك ، واكلأنا برعايتك ، واجعل من بين أيدينا ومن خلفنا وعن أيماننا وعن شمائلنا ومن فوقنا ومن تحتنا حفظا منك تنجينا به مما نخشى ونحاذر     فيروس  كورونا  المستجد  مساء  الخير [رابط]		0	اللهم وضعنا بحفظك ؛ واكلأنا برعايتك ، واجعل من ورائ الأسود ومن خلفها وحول أيماننا وعن شمائلنا وعلى فوقنا ومن تحتنا عهد منك تنجينا به مما نخشى ونحاذر كما كورونا المستجد يارب الخير [رابط]
CT20-AR-28_w1	1240393788901728256	من أكبر مكان مسجل فيه حالات  كورونا  مستشفى النور  ، مرابطون لصحة المجتمع لو شايفهم أبطال رتويت  ابطال  صحه  مكه [رابط]		0	من أكبر الناس مسجل فيه حالات كورونا تجد النور ، فقط لان المجتمع لو أصبحوا أبطال و ابطال على المجتمع [رابط]
CT20-AR-29	1236769032554119175	يوجد فايروس إسمه  الجوع كل يوم يموت بسببه [رقم]  [رقم] شخص هل سمعتم الإعلام أو المنظمات الدولية أو العالم بأجمعه تضامن وتوحد ليقف بوجهه   مع أن حل هذه المشكلة بسيط جدا  كورونا		0	يوجد فايروس إسمه النار له يوم يموت فيه[رقم][رقم]شخص هل من الحكومات أو المنظمات الدولية أو العالم أجمع صرخ وتوحد ووقفت وقفة ويبدو أن حل هذه المشكلة سهل وسريع كورونا
CT20-AR-28_w2	1242084935881670663	جعلتمونا نفخر بكم يا أهل  جدة فبالأمس واليوم لم تسجل حالات كرونا ، وقبل يومين كنتم مثال عالمي بقلة عدد السيارات المتحركة ، وأثبتم أن جلوسكم في المنزل يحد من تفشي فيروس  كورونا  الجديد   كلنا  مسؤول Staying home slows down the novel coronavirus outbreak   We  are  all  responsible		0	جعلتمونا نفخر بكم يا شباب جدة فبالأمس واليوم لم تسجل حالات وفاة ، وقبل ذلك كنتم مثال عالمي بقلة عدد السيارات المتحركة لديكم وأثبتم كون جلوسكم في المنزل أمن من تفشي فيروس كورونا الجديد فينا مسؤول The home slows that the novel coronavirus outbreak for are all responsible
CT20-AR-28_w2	1242506838295425025	ممارس صحي يبكي لمجرد انه لا يستطيع أن يقبل ولده لخوفه من وباء  كورونا  الجديد حفظ الله كل الممارسين الصحيين من كل مكروه   حظر  كامل [رابط]		0	ممارس الطب استقال لمجرد انه لا يستطيع أن يقبل حالة المصاب علي وباء الأنفلونزا ، حفظ الله كل المشرفين الصحيين من كل مكروه يا كامل [رابط]
CT20-AR-28_w1	1239644339384373248	 كورونا  الجديد هز العالم ويصول ويجول حول العالم والعالم يموج في شرقه وغربه وشماله وجنوبه رعب وقلق أين المفر وكيف السبيل وماهو الحل إلى الله المستقر اللهم اصرف عنا هذا الشر المستطير اللهم ان اليمن فيها من الآهات والأوجاع مالايطاق احفظ اهلنا ووطننا وشعبنا من  الكورونا		0	كورونا الجديد هز العالم ويصول ويجول حول العالم المضطرب يموج في أقصاه وغربه والشمال وجنوبه وحذر وقلق أين المفر وكيف السبيل وكيف الحل إلى الله المستقر اللهم اصرف عنا هذا الخراب المستطير اللهم ان اليمن هو منتهى الآهات والأوجاع الله احفظ اهلنا ووطننا وشعبنا با الكورونا
CT20-AR-28_w1	1240634383763046403	إلى كل من يقرأ ويكتب ومن خلاله إلى المحيطين به   الكورونا مرض سريع الانتشار لا علاج له حتى الآن ويؤدى إلى الموت أحيانا  احمي نفسك وأسرتك بإتباع كل إرشادات الوقاية المعلنة  كلنا  نحمى  بعض		0	إلى كل من يقرأ الموضوع ومن خلاله إلى المحيطين بي الكورونا مرض شائع الانتشار لا علاج ناج حتى الآن أدى إلى الموت إذا احمي نفسك وأسرتك بإتباع بعض رسائل الطبيب المعلنة علنا نحمى بعض
CT20-AR-28_w2	1242932864439721984	سعيد بالشعب المصري علي وعيه شوارع مصر خاليه منذ ساعه الحظر كالعاده المصريين علي قدر المسئوليه وقت الشده شكرا للشعب المصري    الكورونا  حظر  التجوال  المصريين		0	سعيد بالمواطن المصري علي وعيه شوارع مصر حتي اليوم ساعه الحظر كالعاده المصريين هم قدر المسئولية وتحمل الشده تحية للشعب الي الكورونا حظر 9 مساء
CT20-AR-03	1223255577066905611	الي صاير في الصين نفس فيلم  The FlU ”  فيروس  كورونا [رابط]		0	الي صاير في الصين بسبب “ … H ” فيروس ؟ [رابط]
CT20-AR-29	1237511615857057792	لماذا انتشر الفيروس في  ايطاليا حتى غدت ثاني اكبر مصدر ل  كورونا في العالم  ما الأخطاء التي اقترفتها إيطاليا ونتجت عنها الكارثة  [رابط]		0	ثم انتشر الفيروس في ايطاليا حتى جاءت ثاني اكبر مستهلك ل من جنوب افريقيا ما الأخطاء التي وقعت إيطاليا ونتجت عنها عدوى [رابط]
CT20-AR-28_w1	1240266541675003911	تحية من رجال الله في سراقب إلى جمهور المقاومة الإسلامية إلتزموا بالوقاية من وباء  الكورونا  رجال  الله [رابط]		0	مر برجال نصر الله في سراقب إلى أبطال المقاومة السنية الملتزمة بالوقاية من مياه الكورونا رجال نصرالله [رابط]
CT20-AR-28_w1	1239649957075968005	مترجم  هكذا يمكننا القضاء على  فيروس  كورونا   الحل هو الحجر الصحي   عافاكم  بقاو  فديوركم  StayHome [رابط]		0	مترجم هكذا يمكننا الوقوف ضد فيروس فهل الحل هو التاريخ الصحي المناسب يا مصريين ؟ [رابط]
CT20-AR-29	1237129993009979394	 عاجل  وزارة الصحة  السعودية تعلن تسجيل حالة مصابة بفيروس «  كورونا » لمواطن مصري قادم من القاهرة ، وتقول  « تم تنويمه في الحجر الصحي بمستشفى في  مكة المكرمة » [رابط]		0	ب » الصحة بالسعودية تعلن تسجيل حالة اصابة بفيروس « كورونا » رجل مصري قادم فوق القاهرة بالطائرة وتقول انه بعد تنويمه في الحجر الصحي بمستشفى في مكة المكرمة ، [رابط]
