topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT20-AR-29	1237123840674869249	عاجل  العضوان في الكونغرس الأمريكي دوغ كولينز و مات جاتز يقولان إنهما قابلا  ترمب بعد اختلاطهما بمصابين بفيروس  كورونا 		0	عاجل العضوان في الكونغرس الأمريكي دوغ كولينز و مات جاتز يقولان إنهما قابلا ترمب بعد اختلاطهما بمصابين بفيروس كورونا
CT20-AR-29	1236383325541056512	بالدليل والبرهان والأرقام   الصحف التي هاجمت السعودية أمس تعاني من  كورونا في المصداقية  ومصدرها   إيران  ومع كل نجاح للمملكة العربية السعودية ستجد نواح الصغار   كلنا  سلمان  كلنا  محمد  ولي  العهد  امجد  طه [رابط]		0	بالدليل والبرهان والأرقام الصحف التي هاجمت السعودية أمس تعاني من كورونا في المصداقية ومصدرها إيران ومع كل نجاح للمملكة العربية السعودية ستجد نواح الصغار كلنا سلمان كلنا محمد ولي العهد امجد طه [رابط]
CT20-AR-29	1237146748029632514	احنا حالات الطوارئ و حظر التجول بنستخدمها فقط ضد حق الشعب في التظاهر و الاعتراض ، لكن في حالات الطوارئ الصحية و للحفاظ على الشعب و الحد من انتشار الوباء ، أكيد لأ  ده احنا نعمل ماتشات و أي تجمعات ونستغل الجهل و انعدام التوعية ونخلص عليهم   كورونا		0	احنا حالات الطوارئ و حظر التجول بنستخدمها فقط ضد حق الشعب في التظاهر و الاعتراض ، لكن في حالات الطوارئ الصحية و للحفاظ على الشعب و الحد من انتشار الوباء ، أكيد لأ ده احنا نعمل ماتشات و أي تجمعات ونستغل الجهل و انعدام التوعية ونخلص عليهم كورونا.
CT20-AR-28_w2	1242419908094328835	في زمن  الكورونا واحده بتزور جارتها سيده [رقم]  شكلك مبسوطه و فرحانه سيده [رقم]  أنا طول عمري فرفوشة سيده [رقم]  لا بصحيح قولي طب جوزك فين  سيده [رقم]  في الجنينه نايم سيده [رقم]  طب ما احنا في الجنينه مش شايفاه سيده [رقم]  ما انتي لازم تحفري عشان تلاقيه  صباح  الخير		0	"في زمن الكورونا واحده بتزور جارتها سيده [رقم] شكلك مبسوطه و فرحانه سيده [رقم] أنا طول عمري فرفوشة سيده [رقم] لا بصحيح قولي طب جوزك فين سيده [رقم] في الجنينه نايم سيده [رقم] طب ما احنا في الجنينه مش شايفاه سيده [رقم] ما انتي لازم تحفري عشان تلاقيه صباح الخير سيده [... ]تخفيضات مغرية لدى افخم الماركات العالمية وفعاليات للأسرة والطفل اكتشفها الأن بالاشتراك بجوال "" عروض ستي "" ، للأشتراك ارسل رقم 1 للرقم : 801710 “ فقط لعملاء STC ""عنوان الموضوع المشاركة الأخيرة تاريخ بداية الموضوع عدد الردود عدد المشاهدات كاتب الموضوع تقييم الموضوعآخر يوم آخر يومين آخر أسبوع آخر 10 أيام آخر أسبوعين آخر شهر آخر 45 يوم آخر شهرين آخر 75 يوم آخر 100 يوم السنة الماضية البدايةلوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى اقسام عروض ستي المتخصصه عروض ستي تخفيضات وتنزيلات عروض ستي الملابس عروض ستي مجوهرات وساعات عروض ستي شنط وجلديات عروض ستي عطورات وادوات تجميل عروض"
CT20-AR-28_w1	1239981087297802240	السلام عليكم ، احب اشارككم التطبيق الذي اشتغلت عليه تقريبا اخر يومين تطبيق بسيط يرسل لك اشعارات كل ساعتين تقريبا لتذكرك بغسل يديك  يمكنك ضبط اللغة و تحديث ا شعارات كلما وصلت للوقت  الرابط  [رابط]  كورونا  كورونا  فيروس [رابط]		0	السلام عليكم ، احب اشارككم التطبيق الذي اشتغلت عليه تقريبا اخر يومين تطبيق بسيط يرسل لك اشعارات كل ساعتين تقريبا لتذكرك بغسل يديك يمكنك ضبط اللغة و تحديث ا شعارات كلما وصلت للوقت الرابط [رابط] كورونا كورونا فيروس [رابط]
CT20-AR-28_w1	1240397064174833665	  جيش  مصر  الابيض    أطباء وممرضون يسطرون بطولات ضد  كورونا  فيروس  كورونا لمزيد من التفاصيل   [رابط] [رابط]		0	جيش مصر الابيض أطباء وممرضون يسطرون بطولات ضد كورونا فيروس كورونا لمزيد من التفاصيل [رابط] [رابط]
CT20-AR-29	1237062338181816321	للأسف عدد المصابين في ارتفاع  تسع اصابات جديدة ب  فيروس  كورونا ترفع العدد الى [رقم]  رفع درجة المسؤولية على مستوى السلطة والمواطنين مطلوب بقوة وأكثر من أي وقت مضى   كورونا  الجديد  كورونا  لبنان [رابط]		0	للأسف عدد المصابين في ارتفاع تسع اصابات جديدة ب فيروس كورونا ترفع العدد الى [رقم] رفع درجة المسؤولية على مستوى السلطة والمواطنين مطلوب بقوة وأكثر من أي وقت مضى كورونا الجديد كورونا لبنان [رابط]
CT20-AR-03	1223256454943199232	فيديو توضيحي لكيفيه ارتداء الكمام والله يجير الجميع من هالمرض    فيروس  كورونا [رابط]		0	فيديو توضيحي لكيفيه ارتداء الكمام والله يجير الجميع من هالمرض فيروس كورونا [رابط]أنت لم تسجل الدخول بعد أو أنك لا تملك صلاحية لدخول لهذه الصفحة. هذا قد يكون عائدا لأحد هذه الأسباب :ليست لديك صلاحية أو إمتيازات كافية لدخول هذه الصفحة. هل تحاول تعديل مشاركة شخص آخر, دخول ميزات إدارية أو نظام متميز آخر ؟لوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى الاقسام الاسلاميه المنتدى الإسلامي قصص الأنبياء عليهم السلام قصص الصحابة رضي الله عنهم الصوتيات والمرئيات الإسلاميه الاقسام العامه المنتدى العام نقاشات وحوارات ملتقى الأصدقاء أخبار الأسرة نادي الكتاب الاقسام الادبية منتدى الجينات الوراثية عذب الكلام القصص و الرويات تاريخ و انساب الشعر العربي والشعبي قسم حواء الطبخ والمأكولات الأثاث والديكور منتدى حواء منتدى الصحة منتدى الأطفال قسم الوسائط المتعددة منتدى الصورة عدسة الاعضاء منتدى الفديو قسم التقنية التصاميم عالم الماسنجر برامج الكمبيوتر والأنترنت الاقسام الشبابية منتدى الشباب البر و المقناص الأقسام الرياضيه المنتخب السعودي السيارات والدراجات الدوري الاوربي دوري زين دوري عبداللطيف جميل الاقسام الترفيهية منتدى الضحك والوناسه منتدى الألعاب الاقسام الإداريه الشكاوي و الإقتراحات قسم طلبات الاشراف على الاقسام
CT20-AR-28_w2	1242789666639826949	بصراحه تعتبر مغامرة خطيره  فيروس  كورونا  المستجد [رابط]		0	بصراحه تعتبر مغامرة خطيره فيروس كورونا المستجد [رابط]لوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى الأقسام العامة الأخبار التقنية منتدى أخبار الإتصالات عروض شركات الاتصالات و مزودين الانترنت منتدى التجارة الإلكترونية شرح استخدام المواقع العالمية اجهزة الاتصال والجوال قسم الجوال العام قسم iPad وملحقاته وبرامجه فسم Apple وملحقاته وبرامجه قسم سوفت وير الالكترونيات اقسام DSL انتظار خدمة DSL قسم مشتركي DSL خدمة IPTV أجهزة ال DSL الانترنت اللاسلكي و الشبكات Wireless Networks التقنيات ومشاكل الشبكات اللاسلكية Mobily Connect جوال نت و برود باند stc جو Go انترنت زين تقنية WiMax انترنت الستلايت الالياف الضوئيه Fiber To The Home تقنيات ومشاكل الشبكات السلكية اقسام الحاسب التقنيه اجهزة الحاسب والهاردوير اجهزة الكمبيوتر المحمول الكمبيوتر الكفي PDA's - Smartphone - PocketPC قسم التقنيات الترفيهيه اجهزة والعاب PlayStation وملحقاتها اجهزة والعاب اكس بوكس Xbox منتدى العاب PC وسيرفرات الألعاب السعودي شاشات التلفزيون وبث الفيديو والصوت أجهزة Nintendo Wii و Nintendo DS خدمة التشغيل الثلاثي Triple play اقسام التصميم والتطوير منتدى التصاميم والجرافكس منتدى تطوير وإدارة وتصميم المواقع
CT20-AR-28_w1	1239956141796253697	فيديو من أذان صلاة العشاء قبل قليل والمؤذن  بصوت امتلأ حزنا  يردد   صلوا في رحالكم    كورونا  الجديد  كورونا  المستجد  فيروس  كورونا [رابط]		0	فيديو من أذان صلاة العشاء قبل قليل والمؤذن بصوت امتلأ حزنا يردد صلوا في رحالكم كورونا الجديد كورونا المستجد فيروس كورونا [رابط]
CT20-AR-03	1223942602334113793	  كورونا لا يرحم    شاهد أب يبكي ولا يستطيع احتضان طفله المصاب  [رابط] [رابط]		0	كورونا لا يرحم شاهد أب يبكي ولا يستطيع احتضان طفله المصاب [رابط] [رابط] 4 ساعات agoبسبب الأمطار الغزيرة … مدارس حفر الباطن تغرق ولا تعليق لدوام المعلمينالبروفيسور العالمي دكتور نزار الحرباوي في حوار حصري مع هتون ينسف أباطيل الآدب والفكر والإعلام العربي.تنبيه : كل ما يطرح من مشاركات في صحيفة هتون الالكترونية يمثل رأي كاتبه فقط ولا يمثل رأي إدارة الموقع.أنت لم تسجل الدخول بعد أو أنك لا تملك صلاحية لدخول لهذه الصفحة. هذا قد يكون عائدا لأحد هذه الأسباب :ليست لديك صلاحية أو إمتيازات كافية لدخول هذه الصفحة. هل تحاول تعديل مشاركة شخص آخر, دخول ميزات إدارية أو نظام متميز آخر ؟لوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى الأقسام الإسلامية منتدى الشريعة والحياة منتدى الصوتيات والمرئيات الإسلامية الاقسام العامة المنتدى العام منتدى الاخبار العامة منتدى الحوار الفكري المنتدى السياسي منتدى الحوار السياسي أخبار الكور الافراح والتهاني التعازي والمواساة منتدى قصر الضيافة والترحيب منتدى أعضاء كور العوالق مدونات الاعضاء قسم البيع والشراء كرسي الإعتراف منتدى أقلام اعضاء الكور المميزة الأقسام التراثية منتدى التراث
CT20-AR-28_w1	1239568745036754945	جانب من الإجراءات الوقائية التي اتخذتها  مواصلات في تنظيف وتعقيم الحافلات لضمان سلامة جميع المستخدمين    كورونا  كوفيد [رقم]  عمان  تواجه  كورونا [رابط]		0	جانب من الإجراءات الوقائية التي اتخذتها مواصلات في تنظيف وتعقيم الحافلات لضمان سلامة جميع المستخدمين كورونا كوفيد [رقم] عمان تواجه كورونا [رابط] وزارة النقل تعلن عن توفر عدد من الوظائف الشاغرة لديها بمسمى ( سائق نقل ثقيل ) للعمل لدى المؤسسة العامة للضمان الاجتماعي [ … ]...عمان - الدستور قالت إدارة الإعلام في المديرية العامة للدفاع المدني أن كوادر الإنقاذ والإسعاف في مديرية دفاع مدني غرب عمان تعاملت مساء اليوم مع حادث تدهور مركبة في منطقة شفا بدران ، حيث نتج عنه وفاتان وإصابة ( 2 ) آخرين بجروح وكسور ورضوض في مختلف أنحاء الجسم.. مشيرا إلى أنه تم تقديم الإسعافات اللازمة للمصابين ونقلهما إلى مستشفى التوتنجي وحالة المصابين العامة متوسطة.. بترارئيس مجلس الإدارة : محمد داوودية - رئيس التحرير المسؤول : مصطفي الريالات - المدير العام : الدكتور حسين العموشمحلياتالملك وولي عهد أبوظبي يحضران مراسم إطلاق اسم سمو الشيخ محمد بن زايد آل نهيان على لواء التدخل السريع
CT20-AR-28_w2	1242410259026718720	 أيها الناس جميعا رددوا  قدر الله وما شاء فعل      فيروس  كورونا  المستجد [رابط]		0	أيها الناس جميعا رددوا قدر الله وما شاء فعل فيروس كورونا المستجد [رابط]
CT20-AR-28_w1	1239393152949276672	هذه الأيام يحتاج الوطن لوقفتكم  [رقم]  تقسيط ميسر للأجهزة الالكترونية  [رقم]  باقة إنترنت مجانية لمدة شهر  [رقم]  مجانية او تخفيض في تسعيرة الكهرباء والماء  [رقم]  خفض سعر الصابون والمطهرات  [رقم]  حراك مجتمعي للتوعية بمختلف اللغات  [رقم]  الالتزام بتعليمات الجهات المختصة   فيروس  كورونا  المستجد [رابط]		0	هذه الأيام يحتاج الوطن لوقفتكم [رقم] تقسيط ميسر للأجهزة الالكترونية [رقم] باقة إنترنت مجانية لمدة شهر [رقم] مجانية او تخفيض في تسعيرة الكهرباء والماء [رقم] خفض سعر الصابون والمطهرات [رقم] حراك مجتمعي للتوعية بمختلف اللغات [رقم] الالتزام بتعليمات الجهات المختصة فيروس كورونا المستجد [رابط] مركز جونز للمفروشات النهارية [رقم هاتف] بدالة جمعيه السالميه التعاونيه.. الكويت - ارقام وهواتف جميع خطوط الطيران بالكويت - وكالة لعصائم للاستشارات الهندسيه - مكتب بدريه الشطي للخدم العمالة المنزلية بالكويت - رقم شركه نقل عفش من الكويتازياء وصيدليات نجارين وفنيين مهرة وسيارات مستعمله, كما يوجد لدينا عماله فلبينيه ممتازين ومدربون على اعلى مستوى للتواصل واتس اب 0096550916193اختر نوع الخطأ الموجود بهذا المحتوى.. تعديل وتصحيح البيانات الخاصه بهذا المحتوىطلب ازالة ومسح هذا المحتوى نهائيا من الموقععروض سياحية : عروض رحلات لشهر العسل. سوريا. تركيا. ماليزيا. مصر. اسعار الرحلات. عروض كامله - تقارير سياحية
CT20-AR-28_w1	1239967968336818181	لا يستطيع أي فيروس على وجه الأرض أن ينهي حياة أحد لم ينته أجله ، تحصنوا بذكر الله واستغفروه   خوفك من المرض   هو مرض خوفك من الفقر   هو فقر خوفك من المصائب ، ، مصيبة أكبر منها أترك الخوف وتحلى باليقين والرضا الخوف طريق الوهم واليقين طريقك إلى الله    فيروس  كورونا		0	لا يستطيع أي فيروس على وجه الأرض أن ينهي حياة أحد لم ينته أجله ، تحصنوا بذكر الله واستغفروه خوفك من المرض هو مرض خوفك من الفقر هو فقر خوفك من المصائب ، ، مصيبة أكبر منها أترك الخوف وتحلى باليقين والرضا الخوف طريق الوهم واليقين طريقك إلى الله فيروس كورونا.
CT20-AR-29	1237478335065841679	 إيران من تصدير الثورة   إلى تصدير ال  كورونا [رابط]		0	إيران من تصدير الثورة إلى تصدير ال كورونا [رابط]
CT20-AR-28_w1	1239667163985858562	تأكيدات حكومية ألمانية على أهمية التوصل إلى عقار يساعد العالم أجمع   لماذا يريد  ترامب التركيز على أولوية الولايات المتحدة في الحصول على  المصل   كورونا [رابط]		0	تأكيدات حكومية ألمانية على أهمية التوصل إلى عقار يساعد العالم أجمع لماذا يريد ترامب التركيز على أولوية الولايات المتحدة في الحصول على المصل كورونا [رابط] # البيان _ القارئ _ دائما [بريد]
CT20-AR-28_w2	1242225379886104592	ظهور رجل في مصر يدعي أنه المهدي المنتظر بعد فايروس كورونا [رابط]		0	ظهور رجل في مصر يدعي أنه المهدي المنتظر بعد فايروس كورونا [رابط]فيديو.. الفنان “ محمد السليمان ” : مافيا تسيطر على الحفلات.. واللي كانوا يصفقون لي هم اللي صفقوني ورفضوا تزويج أبنائي!اترك الألعاب لقد أصبحت عريس.. حدث في رومانيا : حفل زفاف لطفل في العاشرة وعروسه في الثامنة! – فيديوشاهد بالصور : ولي العهد يلتقي أسر شهداء الواجب وينقل لهم تحيات وتقدير خادم الحرمين واعتزازه بما قدموه
CT20-AR-29	1236781238515458048	 الفيروس  الغامض  مشاهد لووهان الساحرة في الصين قبل أن تتحول لمدينة أشباح بفعل  كورونا الحلقة الكاملة  [رابط] [رابط]		0	الفيروس الغامض مشاهد لووهان الساحرة في الصين قبل أن تتحول لمدينة أشباح بفعل كورونا الحلقة الكاملة [رابط] [رابط]
CT20-AR-28_w2	1242166644312596484	لما أرسل الصيحة على ثمود والريح على عاد وأمطر قوم لوط بالحجارة تفلسف بعض الناس وقالوا  لا تدخلوا في كل شئ ، هذه ظواهر طبيعية ممكن تحدث في أي وقت إذا كان  فيروس  كورونا درسا من فلن يرفعه حتى نتعلم فليتنا نتعلم ونعي الدرس سريعا  ومن أظلم ممن ذكر بآيات ربه ثم أعرض عنها 		0	لما أرسل الصيحة على ثمود والريح على عاد وأمطر قوم لوط بالحجارة تفلسف بعض الناس وقالوا لا تدخلوا في كل شئ ، هذه ظواهر طبيعية ممكن تحدث في أي وقت إذا كان فيروس كورونا درسا من فلن يرفعه حتى نتعلم فليتنا نتعلم ونعي الدرس سريعا ومن أظلم ممن ذكر بآيات ربه ثم أعرض عنها إنا من المجرمين منتقمون ( السجدة : 21 ).
CT20-AR-28_w2	1242573732452995072	للمستهترين ب  فيروس  كورونا اسمعوا هذا الطبيب العربي بأمريكا  إذا انتشر عندنا ستكون مصيبة فنحن غير مستعدون إطلاقا  [رابط]		0	للمستهترين ب فيروس كورونا اسمعوا هذا الطبيب العربي بأمريكا إذا انتشر عندنا ستكون مصيبة فنحن غير مستعدون إطلاقا [رابط]إذا كانت هذه زيارتك الأولى للمنتدى فنرجو التكرم بزيارة صفحة التعليمات بالضغط هنا كما يشرفنا أن تقوم بالتسجيل في المنتدى إذا رغبت بالمشاركة ، أما إذا رغبت بقراءة المواضيع والإطلاع فتفضل بزيارة القسم الذي ترغب أدناه.سبحانك اللهم وبحمدك أشهد أن لا إله إلا أنت أستغفرك وأتوب إليك ( هذا من فضل ربي )إن الكثير من المنتديات تمنعك من مشاهدة الروابط إلا بعد التسجيل او الرد على الموضوع. نحن على عكسهم فإن منتديات جيوش الهكرز تتيح ظهور الروابط بدون أية تحديدات تذكر ، فنرجوا منك ان لا تقوم بالتسجيل إلا اذا اردت ان تكمل مسيرتك معنا لا تتعب نفسك في التسجيل اذا كانت نيتك هي طلب المساعدة لاختراق موقع او بريد إلكتروني
CT20-AR-28_w1	1240233177274294273	 كورونا  الجديد  ليه  قاعد  بالبيت وتغسل يدك   أرجوكم ابي أعيد تجربة إيطاليا   [رابط]		0	كورونا الجديد ليه قاعد بالبيت وتغسل يدك أرجوكم ابي أعيد تجربة إيطاليا [رابط]
CT20-AR-28_w1	1239634050010296320	شو بتحبوا تقولوا للشباب يلي قرروا يتحدوا  الكورونا  [رابط]		0	شو بتحبوا تقولوا للشباب يلي قرروا يتحدوا الكورونا [رابط][ندعوك للتسجيل في المنتدى أو التعريف بنفسك لمعاينة هذه الصورة] يا شباب الله يخليكم يااخوان... ( 1 2 )عنوان الموضوع المشاركة الأخيرة تاريخ بداية الموضوع عدد الردود عدد المشاهدات كاتب الموضوع تقييم الموضوعآخر يوم آخر يومين آخر أسبوع آخر 10 أيام آخر أسبوعين آخر شهر آخر 45 يوم آخر شهرين آخر 75 يوم آخر 100 يوم السنة الماضية البدايةلوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى الاقسام الاسلاميه المنتدى الإسلامي قصص الأنبياء عليهم السلام قصص الصحابة رضي الله عنهم الصوتيات والمرئيات الإسلاميه الاقسام العامه المنتدى العام نقاشات وحوارات ملتقى الأصدقاء أخبار الأسرة نادي الكتاب الاقسام الادبية منتدى الجينات الوراثية عذب الكلام القصص و الرويات تاريخ و انساب الشعر العربي والشعبي قسم حواء الطبخ والمأكولات الأثاث والديكور منتدى حواء منتدى الصحة منتدى الأطفال قسم الوسائط المتعددة منتدى الصورة عدسة الاعضاء منتدى الفديو قسم التقنية التصاميم عالم الماسنجر برامج الكمبيوتر والأنترنت الاقسام الشبابية منتدى الشباب البر و المقناص الأقسام الرياضيه المنتخب السعودي السيارات والدراجات الدوري الاوربي دوري زين دوري عبداللطيف جميل
CT20-AR-28_w2	1243135069964951552	اتمني أن تنشئ الحكومات العربية فريق عمل مشترك لمكافحة  الكورونا  هناك حاجة لتنسيق السياسات وتبادل الخبرات والمساعدة في إنقاذ الأرواح  قد يكون مثل هذا التضامن الإنساني نواة لبداية جديدة للتعاون وغسل جراح الماضي  من الأزمات تولد الفرص		0	اتمني أن تنشئ الحكومات العربية فريق عمل مشترك لمكافحة الكورونا هناك حاجة لتنسيق السياسات وتبادل الخبرات والمساعدة في إنقاذ الأرواح قد يكون مثل هذا التضامن الإنساني نواة لبداية جديدة للتعاون وغسل جراح الماضي من الأزمات تولد الفرص.
CT20-AR-28_w1	1239924936111722496	خضوع أبنائنا حسين بن طلال ومحمد بن طلال للحجر الصحي بعد رجوعهما من السفر واجب وطني والتزام بالقوانين التي علينا تطبيقها من أجل الأردن لنتمكن من تخطي التحديات التي نمر بها  خليك  في  البيت  كورونا  فيروس National moral duty for our sons to join quarantine to protect Jordan [رابط]		0	خضوع أبنائنا حسين بن طلال ومحمد بن طلال للحجر الصحي بعد رجوعهما من السفر واجب وطني والتزام بالقوانين التي علينا تطبيقها من أجل الأردن لنتمكن من تخطي التحديات التي نمر بها خليك في البيت كورونا فيروس National moral duty for our sons to join quarantine to protect Jordan [رابط]
CT20-AR-28_w1	1239742826310746112	 سأخبر الله بكل شيء    ما يحدث في  إيران وفي  سوريا من إصابات ووفيات بأعداد هائلة في صفوف قادة ومسؤلين في النظام الملالي والنظام الأسدي بسبب  فيروس  كورونا  المستجد اتذكر الطفل السوري الذي توفي قبل ست سنوات ، وقال قبل وفاته جملته الأخيرة  سأخبر الله بكل شيء    الله  اكبر [رابط]		0	سأخبر الله بكل شيء ما يحدث في إيران وفي سوريا من إصابات ووفيات بأعداد هائلة في صفوف قادة ومسؤلين في النظام الملالي والنظام الأسدي بسبب فيروس كورونا المستجد اتذكر الطفل السوري الذي توفي قبل ست سنوات ، وقال قبل وفاته جملته الأخيرة سأخبر الله بكل شيء الله اكبر [رابط].
CT20-AR-28_w1	1239995574419587074	هذا خطاب لكل ذي قلب  كورونا  الجديد [رابط]		0	هذا خطاب لكل ذي قلب كورونا الجديد [رابط] على هذا الرابط : [ندعوك للتسجيل في المنتدى أو التعريف بنفسك لمعاينة هذا الرابط]فيديو.. الفنان “ محمد السليمان ” : مافيا تسيطر على الحفلات.. واللي كانوا يصفقون لي هم اللي صفقوني ورفضوا تزويج أبنائي!اترك الألعاب لقد أصبحت عريس.. حدث في رومانيا : حفل زفاف لطفل في العاشرة وعروسه في الثامنة! – فيديومراسل سانا في حلب : أضرار مادية نتيجة اعتداء التنظيمات الإرهابية ب 15 قذيفة صاروخية وهاون على حيي شارع النيل وجميعة الزهراء السكنيةموسكو تنفي المزاعم حول اقتراح روسيا لرفع جزء من العقوبات على طهران مقابل انسحاب تشكيلات إيرانية من سورياعام مركز الملك سلمان للإغاثة يواصل دعم برامج تمكين الأسر الأكثر احتياجا في سوريا من خلال قطاع الزراعة والثروة الحيوانيةمصدر عسكري : ستقوم بعض وحدات الهندسة في الجيش العربي السوري بتفجير عبوات ناسفة وذخائر من مخلفات الإرهابيين في حي الراموسة جنوب حلب ومقالع البريج شمالها وفي منطقة مسكنة بالريف الشرقي من الساعة 9. 00 حتى الساعة الأحد, ما أدى إلى تدمير
CT20-AR-28_w1	1240090919577227265	 كورونا  الجديد ربي انا نسالك ايمانا دائما ، ، وصبرا جميلا ، ، وفرجا قريبا ، ، واجرا عظيما ، ، ويقينا صادقا ، ، ورزقا واسعا ، ، وتوبه نصوحا ، ، وقلبا سليما ، ، [رابط]		0	كورونا الجديد ربي انا نسالك ايمانا دائما ، ، وصبرا جميلا ، ، وفرجا قريبا ، ، واجرا عظيما ، ، ويقينا صادقا ، ، ورزقا واسعا ، ، وتوبه نصوحا ، ، وقلبا سليما ، ، [رابط]
CT20-AR-29	1237485881730138113	 كورونا يضرب الكبار فى  اوروبا   إصابة القائد العام لجيش  بولندا بعد أيام من سيطرة المرض على رئيس أركان الجيش الإيطالى  فيروس  كورونا [رابط]		0	كورونا يضرب الكبار فى اوروبا إصابة القائد العام لجيش بولندا بعد أيام من سيطرة المرض على رئيس أركان الجيش الإيطالى فيروس كورونا [رابط] [رابط][اليوم]ماكرون : فرنسا ليست تابعه للولايات المتحدة الامريكية وانتقادات ترامب لعبة سياسية لا تستهدف قطاع الطاقة. – تك مصر تطلق مجموعة من الأدوات لمساعدة الأطفال خلال مدرستهم عن ترشيد استهلاك المياهصوت العرب منبر إعلامي يخاطب 400 مليون عربي من المحيط الى الخليج وجاليات الوطن العربي في القارات الخمس. صوت العرب.. يسعى الى نقلة نوعية في الصحافة العربية والسعي للحفاظ على ابجديات المهنة وخطوطها الرئيسية واستعادة ما غرق منها في محيط الضوضاء...تعرف على أبرز الحركات الانفصالية التي تحمل السلاح.. إليك كيف نشأت وأعدادها وماذا فعلت عندما طرح عليها السلام ؟قطعت جثة صديقها وقامت بطهيها قبل تقديمها وجبة لجيرانها.. مغربية تواجه الإعدام بعد قتلها لرفيقها بالإماراتبومبيو قدم خارطة طريق سرية للسعودية لإنقاذ محمد بن سلمان من مقتل خاشقجي.. والتضحية ستكون بأحد أفراد العائلة المالكة
CT20-AR-28_w1	1239666534466887683	 أليس الله بكاف عبده ويخوفونك بالذين من دونه ۚ ومن يضلل الله فما له من هاد   خذوا بأسباب الوقاية والعلاج ولتطمئن قلوبكم بذكر الله تعالى دون خوف ولا هلع   كورونا		0	أليس الله بكاف عبده ويخوفونك بالذين من دونه ۚ ومن يضلل الله فما له من هاد خذوا بأسباب الوقاية والعلاج ولتطمئن قلوبكم بذكر الله تعالى دون خوف ولا هلع كورونا
CT20-AR-29	1236771043022340096	ارتفاع حصيلة ضحايا   كورونا  اليومية في  إيطاليا إلى [رقم]  [رابط] [رابط]		0	"ارتفاع حصيلة ضحايا كورونا اليومية في إيطاليا إلى [رقم] [رابط] [رابط] وكالة أنباء البحرين ( بنا )أعلنت منظمة الصحة العالمية ، اليوم الأربعاء ، ارتفاع عدد حالات الإصابة بفيروس كورونا المسبب لمتلازمة الشرق الأوسط التنفسية "" ميرس "" في جميع أنحاء العالم.وقال المدير الإقليمي لمنظمة الصحة العالمية لشرق المتوسط الدكتور تيدروس أدهانوم في بيان : "" إن فيروس كورونا هو أحد أكثر الفيروسات المسببة للوفاة حول العالم ، وقد أدى إلى وفاة ما لا يقل عن ثلاثة آلاف شخص منذ ظهوره في سبتمبر 2012 "".وأضاف أن هذا الفيروس يعد من أهم أسباب الوفاة المرتبطة بالمناخ ، مشيرا إلى أنه لم يتم الإبلاغ حتى الآن عن أي حالة إصابة بهذا الفيروس بين الأشخاص الذين يعيشون في المناطق التي تشهد انتشارا واسعا للفيروس.وذكرت المنظمة أن الحالات الجديدة سجلت في كل من الولايات المتحدة وكندا والمملكة المتحدة وفرنسا وألمانيا وإيطاليا وهولندا وبولندا ورومانيا والسويد وسويسرا والمملكة المتحدة والولايات المتحدة الأمريكية."
CT20-AR-28_w2	1242587915064139782	 كورونا  الجديد في الظروف الإستثنائية ، يكون كل شيء إستثنائي  عند إجراء عملية لمريض مصاب COVID  [رقم] ، تضطر للبس كل شيء في غرفة العمليات مرتين   شيء فوق الآخر  ولا تدري هل هذا يكفي لعدم نقل العدوا ، الله هو الحامي   [رابط]		0	كورونا الجديد في الظروف الإستثنائية ، يكون كل شيء إستثنائي عند إجراء عملية لمريض مصاب COVID [رقم] ، تضطر للبس كل شيء في غرفة العمليات مرتين شيء فوق الآخر ولا تدري هل هذا يكفي لعدم نقل العدوا ، الله هو الحامي [رابط] ).هذه هي المرة الثانية التي يتم فيها وضع المريض على جهاز التصوير المقطعي المحوسب ( MRI ) ، بعد أن تم وضع مريض آخر على جهاز الأشعة المقطعية قبل ثلاثة أيام من الموعد المحدد لإجراء العملية الجراحية.أما بالنسبة للمرضى الذين يعانون من أمراض مزمنة مثل السرطان أو القلب أو الكلى أو أي مرض مزمن آخر ، فقد تم وضعهم على جهاز الموجات الفوق الصوتية تحت التخدير الموضعي لمدة تتراوح بين 24 و 48 ساعة دون الحاجة إلى تخدير كلي.
CT20-AR-28_w2	1243206713030967298	مصر لمن لا يعرفها فالشدائد كشاف المعادن   كورونا  كوفيد [رقم]  COVID[رقم] [رابط]		0	مصر لمن لا يعرفها فالشدائد كشاف المعادن كورونا كوفيد [رقم] COVID[رقم] [رابط]
