topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT20-AR-29	1237062338181816321	للأسف عدد المصابين في ارتفاع  تسع اصابات جديدة ب  فيروس  كورونا ترفع العدد الى [رقم]  رفع درجة المسؤولية على مستوى السلطة والمواطنين مطلوب بقوة وأكثر من أي وقت مضى   كورونا  الجديد  كورونا  لبنان [رابط]		0	Unfortunately, the number of infected people in the rise of nine new cases of Coronavirus raises the number to [number] raise the level of responsibility at the level of authority and citizens is strongly required and more than ever new Corona Corona Lebanon [link]	لسوء الحظ ، فإن عدد المصابين في ارتفاع تسع حالات جديدة من فيروس كورونا يرفع العدد إلى [عدد] رفع مستوى المسؤولية على مستوى السلطة والمواطنين مطلوب بشدة وأكثر من أي وقت مضى كورونا كورونا جديد لبنان [link]
CT20-AR-03	1223256454943199232	فيديو توضيحي لكيفيه ارتداء الكمام والله يجير الجميع من هالمرض    فيروس  كورونا [رابط]		0	Video explaining how to wear gag and God relieves everyone from the disease Corona virus [link]	فيديو يشرح كيفية ارتداء الكمامة والله يخفف الجميع من مرض فيروس كورونا [link]
CT20-AR-28_w2	1242789666639826949	بصراحه تعتبر مغامرة خطيره  فيروس  كورونا  المستجد [رابط]		0	To be honest, it's a dangerous adventure.	أن نكون صادقين، انها مغامرة خطيرة.
CT20-AR-28_w1	1239956141796253697	فيديو من أذان صلاة العشاء قبل قليل والمؤذن  بصوت امتلأ حزنا  يردد   صلوا في رحالكم    كورونا  الجديد  كورونا  المستجد  فيروس  كورونا [رابط]		0	Video of the evening prayer a little while ago and the muezzin full of sadness echoes pray in your journey Corona New Corona Corona virus [link]	فيديو صلاة المساء منذ فترة وجيزة والمؤذن المليء بأصداء الحزن يصلي في رحلتك كورونا كورونا كورونا فيروس كورونا الجديد [link]
CT20-AR-03	1223942602334113793	  كورونا لا يرحم    شاهد أب يبكي ولا يستطيع احتضان طفله المصاب  [رابط] [رابط]		0	Corona is ruthless Watching a father cry and can't hold his injured child [link] [link]	كورونا لا يرحم يراقب أب يبكي ولا يستطيع حمل طفله المصاب [link] [link]
CT20-AR-28_w1	1239568745036754945	جانب من الإجراءات الوقائية التي اتخذتها  مواصلات في تنظيف وتعقيم الحافلات لضمان سلامة جميع المستخدمين    كورونا  كوفيد [رقم]  عمان  تواجه  كورونا [رابط]		0	Part of the preventive measures taken by Mwasalat in cleaning and disinfecting buses to ensure the safety of all Corona Covid users [No.] Amman faces Corona [link]	جزء من الإجراءات الوقائية التي اتخذتها مواصلات في تنظيف وتطهير الحافلات لضمان سلامة جميع مستخدمي كورونا كوفيد [رقم] عمان يواجه كورونا [link]
CT20-AR-28_w2	1242410259026718720	 أيها الناس جميعا رددوا  قدر الله وما شاء فعل      فيروس  كورونا  المستجد [رابط]		0	All of God’s people want to know what He is doing and what He wants to do.	يريد كل شعب الله أن يعرف ماذا يفعل وماذا يريد أن يفعل.
CT20-AR-28_w1	1239393152949276672	هذه الأيام يحتاج الوطن لوقفتكم  [رقم]  تقسيط ميسر للأجهزة الالكترونية  [رقم]  باقة إنترنت مجانية لمدة شهر  [رقم]  مجانية او تخفيض في تسعيرة الكهرباء والماء  [رقم]  خفض سعر الصابون والمطهرات  [رقم]  حراك مجتمعي للتوعية بمختلف اللغات  [رقم]  الالتزام بتعليمات الجهات المختصة   فيروس  كورونا  المستجد [رابط]		0	These days, the homeland needs your stand [number] Easy installment of electronic devices [number] Free Internet package for a month [number] Free or reduction in the price of electricity and water [number] Reducing the price of soap and disinfectants [number] Community movement to raise awareness in various languages [number] Adherence to the instructions of the competent authorities Corona virus novel [link]	في هذه الأيام يحتاج الوطن إلى منصتكم [رقم] تقسيط سهل للأجهزة الإلكترونية [رقم] باقة إنترنت مجانية لمدة شهر [رقم] مجاني أو تخفيض في سعر الكهرباء والماء [رقم] تخفيض سعر الصابون والمطهرات [رقم] حركة مجتمعية لرفع الوعي بمختلف اللغات [رقم] الالتزام بتعليمات الجهات المختصة فيروس كورونا رواية [رابط]
CT20-AR-28_w1	1239967968336818181	لا يستطيع أي فيروس على وجه الأرض أن ينهي حياة أحد لم ينته أجله ، تحصنوا بذكر الله واستغفروه   خوفك من المرض   هو مرض خوفك من الفقر   هو فقر خوفك من المصائب ، ، مصيبة أكبر منها أترك الخوف وتحلى باليقين والرضا الخوف طريق الوهم واليقين طريقك إلى الله    فيروس  كورونا		0	No virus on the face of the earth can end the life of an unending one, Fortify with the remembrance of God and forgive him Your fear of disease is the disease of your fear of poverty is the poverty of your fear of calamities, a greater calamity than it Leave fear and have certainty and satisfaction Fear The path of illusion and certainty Your path to God Coronavirus	ما من فيروس على وجه الأرض يستطيع أن ينهي حياة إنسان لا ينتهي، حصنه بذكر الله واغفر له خوفك من المرض هو مرض خوفك من الفقر فقر خوفك من المصائب، كارثة أعظم مما تترك الخوف ويكون لها اليقين والارتياح الخوف طريق الوهم واليقين طريقك إلى الله فيروس كورونا
CT20-AR-29	1237478335065841679	 إيران من تصدير الثورة   إلى تصدير ال  كورونا [رابط]		0	Iran from exporting the revolution to exporting the Corona [link]	إيران من تصدير الثورة إلى تصدير كورونا
CT20-AR-28_w1	1239667163985858562	تأكيدات حكومية ألمانية على أهمية التوصل إلى عقار يساعد العالم أجمع   لماذا يريد  ترامب التركيز على أولوية الولايات المتحدة في الحصول على  المصل   كورونا [رابط]		0	German Government Affirmations on the Importance of Finding a Drug that Helps the World Why Trump Wants to Focus on U.S. Priority in Getting Coronavirus	تؤكد الحكومة الألمانية على أهمية العثور على دواء يساعد العالم لماذا يريد ترامب التركيز على أولوية الولايات المتحدة في الحصول على فيروس كورونا
CT20-AR-28_w2	1242225379886104592	ظهور رجل في مصر يدعي أنه المهدي المنتظر بعد فايروس كورونا [رابط]		0	The emergence of a man in Egypt claiming to be the Mahdi expected after the Corona virus [link]	ظهور رجل في مصر يدعي أنه المهدي المتوقع بعد فيروس كورونا [link]
CT20-AR-29	1236781238515458048	 الفيروس  الغامض  مشاهد لووهان الساحرة في الصين قبل أن تتحول لمدينة أشباح بفعل  كورونا الحلقة الكاملة  [رابط] [رابط]		0	The Mysterious Virus Scenes Luohan Witch in China Before She Turns Into a Ghost City by Corona Full Episode	مشاهدة فيلم The Mysterious Virus Scenes Luohan Witch in China مترجم اون لاين قبل أن تتحول إلى مدينة أشباح من Corona كامل الحلقة
CT20-AR-28_w2	1242166644312596484	لما أرسل الصيحة على ثمود والريح على عاد وأمطر قوم لوط بالحجارة تفلسف بعض الناس وقالوا  لا تدخلوا في كل شئ ، هذه ظواهر طبيعية ممكن تحدث في أي وقت إذا كان  فيروس  كورونا درسا من فلن يرفعه حتى نتعلم فليتنا نتعلم ونعي الدرس سريعا  ومن أظلم ممن ذكر بآيات ربه ثم أعرض عنها 		0	"When he sent the shout on Thamud and the wind on Aad and rained stones on the people of Lot, some people philosophized and said, ""Do not interfere in everything, these are natural phenomena that can happen at any time if the Corona virus is a lesson that will not be lifted until we learn and learn the lesson quickly and from the most unjust of those who mention the verses of their Lord and then turn away from them."""	"عندما أرسل الصيحة على ثمود والريح على عاد وأمطر الحجارة على قوم لوط ، تفلسف بعض الناس وقالوا: ""لا تتدخل في كل شيء ، هذه ظواهر طبيعية يمكن أن تحدث في أي وقت إذا كان فيروس كورونا درسًا لن يتم رفعه حتى نتعلم ونتعلم الدرس بسرعة ومن أكثر الظالمين الذين يذكرون آيات ربهم ثم يبتعدون عنهم ""."
CT20-AR-28_w2	1242573732452995072	للمستهترين ب  فيروس  كورونا اسمعوا هذا الطبيب العربي بأمريكا  إذا انتشر عندنا ستكون مصيبة فنحن غير مستعدون إطلاقا  [رابط]		0	For those who are reckless with the Corona virus, listen to this Arab doctor in America if we spread it will be a disaster, we are not ready at all [link]	بالنسبة لأولئك الذين هم متهور مع فيروس كورونا، والاستماع إلى هذا الطبيب العربي في أمريكا إذا كنا نشر أنها ستكون كارثة، ونحن لسنا على استعداد على الإطلاق.
CT20-AR-28_w1	1240233177274294273	 كورونا  الجديد  ليه  قاعد  بالبيت وتغسل يدك   أرجوكم ابي أعيد تجربة إيطاليا   [رابط]		0	New Corona has a rule in the house and wash your hands please Dad re-experience Italy [link]	كورونا الجديد لديه قاعدة في المنزل وغسل يديك من فضلك أبي إعادة تجربة إيطاليا [link]
CT20-AR-28_w1	1239634050010296320	شو بتحبوا تقولوا للشباب يلي قرروا يتحدوا  الكورونا  [رابط]		0	They like to tell young people that they have decided to challenge the Corona [link]	إنهم يحبون أن يخبروا الشباب أنهم قرروا تحدي كورونا [link]
CT20-AR-28_w2	1243135069964951552	اتمني أن تنشئ الحكومات العربية فريق عمل مشترك لمكافحة  الكورونا  هناك حاجة لتنسيق السياسات وتبادل الخبرات والمساعدة في إنقاذ الأرواح  قد يكون مثل هذا التضامن الإنساني نواة لبداية جديدة للتعاون وغسل جراح الماضي  من الأزمات تولد الفرص		0	I hope that the Arab governments will establish a joint working group to combat the coronavirus. There is a need to coordinate policies, share experiences and help save lives. Such human solidarity may be the nucleus of a new beginning for cooperation and washing the wounds of the past from crises that generate opportunities.	آمل أن تنشئ الحكومات العربية مجموعة عمل مشتركة لمكافحة فيروس كورونا. هناك حاجة لتنسيق السياسات وتبادل الخبرات والمساعدة في إنقاذ الأرواح. قد يكون هذا التضامن الإنساني نواة لبداية جديدة للتعاون وغسل جراح الماضي من الأزمات التي تولد الفرص.
CT20-AR-28_w1	1239924936111722496	خضوع أبنائنا حسين بن طلال ومحمد بن طلال للحجر الصحي بعد رجوعهما من السفر واجب وطني والتزام بالقوانين التي علينا تطبيقها من أجل الأردن لنتمكن من تخطي التحديات التي نمر بها  خليك  في  البيت  كورونا  فيروس National moral duty for our sons to join quarantine to protect Jordan [رابط]		0	Our sons Hussein bin Talal and Mohammed bin Talal are subject to quarantine after returning from travel is a national duty and abide by the laws that we have to implement for Jordan to be able to overcome the challenges that we pass through at home Corona virus National legal duty for our sons to join quarantine to protect Jordan [link]	أبناؤنا حسين بن طلال ومحمد بن طلال يخضعون للحجر الصحي بعد عودتهم من السفر واجب وطني ويلتزمون بالقوانين التي يتعين علينا تنفيذها حتى يتمكن الأردن من التغلب على التحديات التي نمر بها في المنزل فيروس كورونا واجب قانوني وطني لأبنائنا للانضمام إلى الحجر الصحي لحماية الأردن [link]
CT20-AR-28_w1	1239742826310746112	 سأخبر الله بكل شيء    ما يحدث في  إيران وفي  سوريا من إصابات ووفيات بأعداد هائلة في صفوف قادة ومسؤلين في النظام الملالي والنظام الأسدي بسبب  فيروس  كورونا  المستجد اتذكر الطفل السوري الذي توفي قبل ست سنوات ، وقال قبل وفاته جملته الأخيرة  سأخبر الله بكل شيء    الله  اكبر [رابط]		0	I will tell God about everything that is happening in Iran and in Syria, injuries and deaths in huge numbers among the leaders and officials of the mullahs and the Assad regime because of the new Corona virus. I remember the Syrian child who died six years ago, and he said before his death his last sentence I will tell God about everything.	سأخبر الله عن كل ما يحدث في إيران وسوريا ، والإصابات والوفيات بأعداد كبيرة بين قادة ومسؤولي الملالي ونظام الأسد بسبب فيروس كورونا الجديد. أتذكر الطفل السوري الذي توفي قبل ست سنوات ، وقال قبل وفاته جملته الأخيرة سأخبر الله عن كل شيء.
CT20-AR-28_w1	1239995574419587074	هذا خطاب لكل ذي قلب  كورونا  الجديد [رابط]		0	This is a speech for all who have a new Corona heart [link]	هذا خطاب لجميع الذين لديهم قلب كورونا جديد [link]
CT20-AR-28_w1	1240090919577227265	 كورونا  الجديد ربي انا نسالك ايمانا دائما ، ، وصبرا جميلا ، ، وفرجا قريبا ، ، واجرا عظيما ، ، ويقينا صادقا ، ، ورزقا واسعا ، ، وتوبه نصوحا ، ، وقلبا سليما ، ، [رابط]		0	The new Corona, my Lord, I ask You for faith always, a beautiful patience, a near release, a great reward, a true certainty, a vast provision, a sincere repentance, and a healthy heart.	إن كورونا الجديدة ، يا سيدي ، أطلب منك الإيمان دائمًا ، صبر جميل ، إطلاق قريب ، مكافأة كبيرة ، يقين حقيقي ، توفير كبير ، توبة صادقة ، وقلب صحي.
CT20-AR-29	1237485881730138113	 كورونا يضرب الكبار فى  اوروبا   إصابة القائد العام لجيش  بولندا بعد أيام من سيطرة المرض على رئيس أركان الجيش الإيطالى  فيروس  كورونا [رابط]		0	Coronavirus Hits Adults in Europe Polish Army Commander-in-Chief Days After Illness Took Over Italian Army Chief of Staff Coronavirus	فيروس كورونا يصيب بالغين في أوروبا بعد أيام من مرض أصاب رئيس أركان الجيش الإيطالي
CT20-AR-28_w1	1239666534466887683	 أليس الله بكاف عبده ويخوفونك بالذين من دونه ۚ ومن يضلل الله فما له من هاد   خذوا بأسباب الوقاية والعلاج ولتطمئن قلوبكم بذكر الله تعالى دون خوف ولا هلع   كورونا		0	Is not Allah sufficient for His slave and they fear you for those who are not besides Him? And whoever misleads Allah, there is no guide for him. Take care of the causes of prevention and treatment and reassure your hearts with the remembrance of Allah without fear or panic Corona	أليس الله كافيًا لعبده ويخافونك على الذين لا يعبدونه؟ ومن يضلل الله فلا هادي له. فاحذروا أسباب الوقاية والعلاج واطمئنوا قلوبكم بذكر الله دون خوف أو ذعر كورونا
CT20-AR-29	1236771043022340096	ارتفاع حصيلة ضحايا   كورونا  اليومية في  إيطاليا إلى [رقم]  [رابط] [رابط]		0	Daily Corona death toll in Italy rises to [number] [link] [link]	ارتفاع عدد الوفيات بسبب كورونا اليومي في إيطاليا إلى [رقم] [link] [link]
CT20-AR-28_w2	1242587915064139782	 كورونا  الجديد في الظروف الإستثنائية ، يكون كل شيء إستثنائي  عند إجراء عملية لمريض مصاب COVID  [رقم] ، تضطر للبس كل شيء في غرفة العمليات مرتين   شيء فوق الآخر  ولا تدري هل هذا يكفي لعدم نقل العدوا ، الله هو الحامي   [رابط]		0	The new Corona in exceptional circumstances, everything is exceptional when performing an operation for an infected patient COVID [number], you have to wear everything in the operating room twice something above the other and do not know is this enough not to transmit the enemy, God is the protector [link]	كورونا الجديد في ظروف استثنائية ، كل شيء استثنائي عند إجراء عملية لمريض مصاب COVID [عدد] ، عليك أن ترتدي كل شيء في غرفة العمليات مرتين فوق الآخر ولا تعرف ما إذا كان هذا يكفي لعدم نقل العدو ، الله هو الحامي [link]
CT20-AR-28_w2	1243206713030967298	مصر لمن لا يعرفها فالشدائد كشاف المعادن   كورونا  كوفيد [رقم]  COVID[رقم] [رابط]		0	Egypt for those who do not know the adversity metal detector Corona Covid [number] COVID[number] [link]	مصر لأولئك الذين لا يعرفون كاشف المعادن الشدائد كورونا كوفيد [عدد] COVID [عدد] [رابط]
CT20-AR-03	1223502685523058690	دخان جديد مغشوش و  كورونا شي مرعب الكحة صوت سيارة مكربنه لبعض المدخنين الله يحمي الجميع صباحكم تفاؤل  الدخان  الجديد  مغشوش [رقم] [رابط]		0	New Smoke adulterated and Corona Shea Scary cough Car sound carburettor for some smokers God protect everyone your morning optimism New Smoke adulterated [number] [link]	دخان جديد مغشوش و كورونا شيا سعال مخيف كاربوريتور صوت السيارة لبعض المدخنين الله يحمي الجميع تفاؤل الصباح الخاص بك دخان جديد مغشوش [رقم] [رابط]
CT20-AR-28_w1	1240729759602049025	أجمل ثلاثة أمور وردت في خطاب الرئيس أردوغان الأخير حول  فيروس  كورونا  COVID[رقم]tr  BeraberBa araca z [رابط]		0	The three most beautiful things mentioned in President Erdogan's recent speech on the Corona virus COVID[number]tr BeraberBa araca z[link]	أجمل ثلاثة أشياء مذكورة في خطاب الرئيس أردوغان الأخير حول فيروس كورونا COVID[number]tr BeraberBa araca z[link]
CT20-AR-29	1236764512155578374	انا بقول جربنا ال [رقم] ويا دار ما دخلك شر ممكن ندخل على [رقم] بسلام ،  كورونا  لبنان		0	I'm saying we tried the [number] and Dar what entered you evil can enter on the [number] in peace, Corona Lebanon	أنا أقول أننا جربنا [العدد] ودار ما دخلك الشر يمكن أن يدخل على [العدد] في سلام ، كورونا لبنان
CT20-AR-03	1223919676528517121	فايروس كورونا المستجد أتباعك للأرشادات الصحية و الوقاية مهم للحد من أنتشار الأمراض نرجو من الجميع أخذ الأحتياطات الوقائية الضرورية و متابعة الأرشادات الصادرة عن الجهات المختصة وزارة الصحة سلطنة عمان [مستخدم] حفظ الله الجميع ، ،  شبكة  الساحل  العماني  فيروس  كورونا  الجديد [رابط]		0	Coronavirus New followers of health and prevention guidelines is important to reduce the spread of diseases Please everyone take the necessary precautions and follow the guidelines issued by the competent authorities Ministry of Health Sultanate of Oman [User] May Allah protect everyone,, New Coronavirus Oman Coast Network [link]	متابعو إرشادات الصحة والوقاية الجدد مهمون للحد من انتشار الأمراض يرجى من الجميع اتخاذ الاحتياطات اللازمة واتباع الإرشادات الصادرة عن الجهات المختصة وزارة الصحة سلطنة عمان [المستخدم] الله يحمي الجميع، شبكة ساحل عمان فيروس كورونا الجديد [link]
CT20-AR-28_w1	1239664574678421504	صورة التقطتها في اخر تغطيات  البريميرليغ قبل التوقف   لم أكن اعلم انها ستغيب وسنشتاق لدورانها مجددا   فمتى ستعود دورة الحياة لطبيعتها وكرة  البريميرليغ لدورانها    الجواب عند  فيروس  كورونا واستجابتنا لتحدياته ونجاعة طرق التصدي له   [رابط]		0	A picture I took in the last coverage of the Premier League before the stop I did not know that it will be absent and we will miss its cycle again when the life cycle will return to normal and the Premier League ball to turn the answer to the Corona virus and our response to its challenges and the effectiveness of ways to address it [link]	صورة أخذتها في آخر تغطية للدوري الممتاز قبل التوقف لم أكن أعرف أنها ستكون غائبة وسنغيب عن دورته مرة أخرى عندما تعود دورة الحياة إلى طبيعتها وكرة الدوري الممتاز لتحويل الإجابة إلى فيروس كورونا واستجابتنا لتحدياته وفعالية طرق التصدي له [link]
CT20-AR-29	1237491354265157632	البعض للأسف في أزمة  كورونا مات قبل أن يموت مرات بسبب الوسوسة والتفكير السلبي والهم بالمستقبل   تفاءلوا وأملوا وأبشروا مادام اللطيف يتولاكم   تفاؤل		0	Some unfortunately in the Corona crisis died before he died many times because of obsessiveness and negative thinking and care about the future.	للأسف توفي البعض في أزمة كورونا قبل وفاته عدة مرات بسبب الوسواس والتفكير السلبي والاهتمام بالمستقبل.
CT20-AR-03	1223707022690045953	اعراض فيروس  كورونا نفس الاعراض لما مرتك تمسك موبايلك   ارتفاع الحرارة   تسرع نبضات القلب   قلق   توتر   اصفرار   اسهال   الم بطن شديد		0	Coronavirus symptoms are the same as when you were holding your phone. High temperature, rapid heartbeat, anxiety, yellowing, severe abdominal pain.	أعراض فيروس كورونا هي نفسها عندما كنت تحمل هاتفك. ارتفاع درجة الحرارة، وسرعة ضربات القلب، والقلق، والاصفرار، وآلام شديدة في البطن.
CT20-AR-28_w1	1240392269246726146	للعمالقة الأطقم الطبية في المملكة العربية السعودية رجالا ونساء وزيرا وموظفين  كم نفخر بكم وبصمودكم وتضحياتكم وجهادكم ، كم رفعتم رؤوسنا بين الأمم رفع الله شأنكم  والتحية للخدمات الطبية بالقوات المسلحة وعناصرها الإدارية المختلفة ، ولإسطول الإخلاء الجوي وأطقمه الجوية والطبيه  كوفيد [رقم] [رابط]		0	For the giants medical crews in the Kingdom of Saudi Arabia men and women ministers and employees how proud of you and your steadfastness and sacrifices and your jihad, how many you raised our heads among the nations raise God your affairs and salute the medical services of the armed forces and its various administrative elements, and for the fleet of air evacuation and air crews and medical Covid [number] [link]	لعمالقة الطواقم الطبية في المملكة العربية السعودية رجالاً ونساءً وزراء وموظفين كم كنتم فخورين بكم وبصمودكم وتضحياتكم وجهادكم وكم رفعتم رؤوسنا بين الأمم يرفع الله شأنكم ويحيي الخدمات الطبية للقوات المسلحة وعناصرها الإدارية المختلفة، ولأسطول الإجلاء الجوي والطواقم الجوية والكوفيد الطبي [رقم] [link]
CT20-AR-28_w2	1242863817530527745	شباب  ميت  غمر يقومون بحملة تطهير بالمنطقة للحد من انتشار  فيروس  كورونا تحية عظيمة لشباب  ميت  غمر وكل شباب مصر [رابط]		0	Dead Ghamr youth are conducting a clean-up campaign in the region to reduce the spread of the Corona virus A great tribute to the young people of Dead Ghamr and all the youth of Egypt [link]	شباب غمر الميت يقومون بحملة تنظيف في المنطقة للحد من انتشار فيروس كورونا تحية كبيرة لشباب غمر الميت وجميع شباب مصر [link]
CT20-AR-03	1223995432130502656	عندما يصارع القدر الطفولة ، وتلاقيهما الانسانية  كورونا [رابط]		0	When Childhood's Fate Struggles, Humanity Meets Corona	عندما يناضل مصير الطفولة ، تلتقي الإنسانية بكورونا
CT20-AR-03	1223596748934873088	في جنوب اليمن ابتلانا الله بثلاثة فيروسات القاعدة وداعش ، مليشيات الإصلاح ، ومليشيات الحوثي   لن تفرق معنا فيروس كورونا  الثلاثة الفيروسات قتلت من ابناء الجنوب العزل اكثر من فيروس كورونا حول العالم    فيروس  كورونا		0	In southern Yemen, we have been plagued by three al-Qaeda and ISIS viruses, Al-Islah militias, and Houthi militias will not differentiate with us.	في جنوب اليمن، ابتلينا بثلاثة فيروسات من تنظيم القاعدة وداعش، وميليشيات الإصلاح، وميليشيات الحوثي لن تفرق معنا.
CT20-AR-28_w1	1239479052316086273	حقيقة لا يمكن انكارها بأن السلطنة المتمثله بحكومتها الرشيده وطاقمها العماني تعاملوا مع عدة أزمات مثل الاعاصير واحداث [رقم] م وغيرها وكانت محل ثقه في التعامل مع كل هذه المتغيرات ، وكلنا ثقه في تجاوز هذا الفيروس والعوامل الاقتصاديه المصاحبة بأنخفاض النفط   فيروس  كورونا  المستجد [رابط]		0	It is an undeniable fact that the Sultanate represented by its good government and its Omani crew have dealt with several crises such as hurricanes and events [number] and others and has been trusted to deal with all these variables, and we are all confident in overcoming this virus and the economic factors associated with the decline of oil Corona virus novel [link]	إنها حقيقة لا يمكن إنكارها أن السلطنة ممثلة بحكومتها الرشيدة وطاقمها العماني قد تعاملت مع العديد من الأزمات مثل الأعاصير والأحداث وغيرها ، وقد تم الوثوق بها للتعامل مع كل هذه المتغيرات ، ونحن جميعًا واثقون من التغلب على هذا الفيروس والعوامل الاقتصادية المرتبطة بانخفاض رواية فيروس كورونا النفطي.
CT20-AR-29	1236781725549764608	مصادر تؤكد دراسة في عدة اجتماعات استئناف الدراسة في الأسبوعين القادمة ، لتكون العودة ل  الاختبارات النهائية دون إكمال الفصل الدراسي  تعليق  الدراسة  كورونا [رابط]		0	Sources confirm the study in several resume study meetings in the next two weeks, to be back for final tests without completing the semester suspension study Corona [link]	وتؤكد المصادر الدراسة في عدة اجتماعات دراسية استئنافية خلال الأسبوعين المقبلين، على أن تعود للاختبارات النهائية دون إكمال فصل دراسي مع وقف الدراسة كورونا [link]
CT20-AR-28_w2	1242791205886480384	لا تكن أنت الرقم القادم  كوفيد [رقم]  عمان  تواجه  كورونا  كورونا [رابط]		0	Don't be the next number Covid [number] Oman faces Corona [link]	لا تكن الرقم التالي Covid [number] سلطنة عمان تواجه كورونا [link]
CT20-AR-29	1237136372651130880	بعد تسجيل صوتي متداول ينصح بتراب قبر القديس شربل لعلاج  كورونا  لبنان ، تلفزيون او تي في يعلن استلام مستشفى بيروت الحكومي للتراب ، وتهافت الزائرين على القبر للاستفادة من ترابه ل  كورونا ، القديس شربل توفي عام [رقم] م ملخص الحكاية هنا [رابط]		0	After a rolling audio recording, the tomb of St. Charbel is recommended for the treatment of Corona Lebanon, OTV announces the receipt of the Beirut State Hospital for the dust, and visitors rushed to the tomb to take advantage of its soil for Corona, St. Charbel died in the year [No.] A summary of the story here [link]	بعد تسجيل صوتي متجدد ، يوصى بمقبرة القديس شربل لعلاج كورونا لبنان ، تعلن OTV عن استلام مستشفى بيروت الحكومي للغبار ، وهرع الزوار إلى المقبرة للاستفادة من تربتها لكورونا ، توفي القديس شربل في العام [رقم] ملخص للقصة هنا [link]
CT20-AR-03	1223706280822542339	 فيروس  كورونا  الجديد اللبان يطهر الكثير من الفيروسات والبكتيريا التي تتسبب بالكثير من من الأمراض الفيروسيه   [رابط]		0	New Coronavirus Gum Cleanses Many Viruses And Bacteria That Cause Many Viral Diseases	الصمغ الجديد ينظف العديد من الفيروسات والبكتيريا التي تسبب العديد من الأمراض الفيروسية
CT20-AR-28_w2	1242123152043499538	يجب محاكمتهم حميعا بتهمة نشر أكاذيب والتقليل من أهمية  فيروس  كورونا وتهديد حياة البشر  كذلك النسخة العربية منهم وبالذات من ينشر نظريات مؤامرة بسبب عجزهم عن التحليل ولخلل ما في شخصايتهم المرتبكة  [رابط]		0	They should all be prosecuted for spreading lies, underestimating the significance of the Corona virus and threatening the lives of human beings, as well as the Arabic version of them, especially those who publish conspiracy theories because of their inability to analyze and because of some defect in their confused personality.	يجب محاكمتهم جميعاً لنشرهم الأكاذيب، والتقليل من أهمية فيروس كورونا وتهديد حياة البشر، وكذلك النسخة العربية منها، خاصة أولئك الذين ينشرون نظريات المؤامرة بسبب عدم قدرتهم على التحليل وبسبب بعض الخلل في شخصيتهم المشوشة.
CT20-AR-03	1223274879081951232	مواطن صيني متعرب ينصح بعدم الخوف من فايروس  كورونا ، لأننا  سنجتمع في الآخرة بالتأكيد    يبدو أن الفايروس جعل الصينيين يؤمنون بالدار الآخرة والجزاء   فليتقوا الله في المسلمين الذين يضطهدونهم   [رابط]		0	An expressive Chinese citizen advises not to fear the Corona virus, because we will meet in the afterlife surely it seems that the virus has made the Chinese believe in the afterlife and the penalty so fear God in the Muslims who oppress them.	مواطن صيني معبر ينصح بعدم الخوف من فيروس كورونا ، لأننا سنلتقي في الآخرة بالتأكيد يبدو أن الفيروس جعل الصينيين يؤمنون بالحياة الآخرة والعقوبة لذا خافوا الله في المسلمين الذين يضطهدونهم.
CT20-AR-28_w1	1239597623671230471	الإعلام  بكرا يوم القيامة التجار  ارفعوا سعر القرآن والإنجيل   الكورونا  لبنان		0	On the Day of Resurrection, the merchants raised the price of the Qur'an and the Gospel.	يوم القيامة، رفع التجار ثمن القرآن والإنجيل.
CT20-AR-28_w1	1240407534625751046	صباح الخير عدنا اليكم   بعد حضري لمدة [رقم] ايام   بسبب  الذباب رب سلط على الذباب  كورونا مثلما بي أذونا   ويتزينوو قدينا   ولا قلنا الصدق   يكذبونا   ويروحوا يبلغوا علينا و  تويتر وشلته يقولوا تم وحضرونا   جعلهم الساحق الماحق والبلا المتلاحق   كل جعربي و  دانق قولوا آمين		0	Good morning, we returned to you after attending for a period of [number] days because of flies Lord shed on the flies Corona, as if by permissions, Wetzino and our idols, and we did not say the truth lie to us and they will report to us and Twitter and the paralyzing saying has been and our presence has made them the overwhelming suffixering and the stalking of every Arab and dang Say Amen	صباح الخير، عدنا إليك بعد أن حضرنا لمدة [عدد] أيام بسبب الذباب الرب سقينا على الذباب كورونا، كما لو كان بإذن، Wetzino وأصنامنا، ونحن لم نقول الحقيقة كذبة لنا، وأنها سوف تبلغ لنا وتويتر وكان قول الشلل وحضورنا جعلهم الاختناق الساحقة والمطاردة من كل العربية ودانغ ساي آمين.
CT20-AR-29	1236385975737233410	المعروف ، أن كل ذي نعمه محسود ، والآن أصبحنا في زمن ، كل ذي بلاء محسود   بسبب قرار  وزير  التعليم   تعليق  الدراسة بالقطيف منهم من يتمنى ان يأتي لمناطقهم  كورونا   ليعلقوا لهم الدراسة   ادعوا أن الله يكشف عننا هذا البلاء   بدال لا تفكر بس بالإجازة ، ، لعل الله يرحمنا بدعوة		0	It is known, that everyone whose grace is envied, and now we have become in a time, every scourge envied because of the decision of the Minister of Education to suspend the study of Qatif of them who wish to come to their areas Corona to suspend them study Claim that God reveals to us this scourge Badal do not think only vacation, may God have mercy on us by inviting	من المعروف أن كل من يحسد نعمته، والآن أصبحنا في زمن، كل آفة تحسد بسبب قرار وزير التربية بتعليق دراسة القطيف منهم الذين يرغبون بالقدوم إلى مناطقهم كورونا لتعليقهم دراسة الادعاء بأن الله يكشف لنا هذه الآفة البدال لا يفكر فقط بالعطلة، فليرحمنا الله بدعوة
