topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT20-AR-01	1222593173794381824	حازم القيشي ليوسف العتيبه سفير دويلة الامارات في الأمم المتحدة ألا تشعر بالخجل و العار لما تمثله من موقف صبيان ابو ظبي ببيع قضية اسلامية عربية و دفع الثمن من جيوبكم أيضا  كدبلوماسي ألا ترى أن هذا ذل لكم لتحضر بكل صدر رحب مؤتمر العار    تسقط  صفقة  القرن		0	Hazem Al-Qeishi, the ambassador of the UAE to the United Nations, does not feel shame and shame because of the position of the boys of Abu Dhabi by selling an Islamic Arab cause and paying the price from your pockets as well as as as a diplomat do not see that this is for you to attend with all the welcome of the conference of shame drop the deal of the century	لا يشعر حازم القيشي سفير دولة الإمارات العربية المتحدة لدى الأمم المتحدة بالعار والعار بسبب موقف أولاد أبوظبي من خلال بيع قضية عربية إسلامية ودفع الثمن من جيوبكم وكذلك دبلوماسي لا يرى أن هذا هو لك للحضور مع كل الترحيب بمؤتمر العار إسقاط صفقة القرن
CT20-AR-01	1222256661676613634	علموا أولادكم بأن  القدس  عاصمة  فلسطين  الأبدية ، وأن  فلسطين بلاد عربية خالصة ، أخبروهم بأن الترانيم الجميلة هي لفلسطين دائما ، وبأنها ستبقى  أرض هي القدس    صفقة  القرن [رابط]		0	Teach your children that Jerusalem is the eternal capital of Palestine, and that Palestine is a pure Arab country, tell them that beautiful hymns are for Palestine always, and that it will remain a land that is Jerusalem, the deal of the century.	علّموا أولادكم أن القدس هي العاصمة الأبدية لفلسطين، وأن فلسطين دولة عربية خالصة، أخبروهم أن التراتيل الجميلة هي لفلسطين دائماً، وأنها ستبقى أرضاً هي القدس، صفقة القرن.
CT20-AR-01	1222294295434186753	ستبقى فلسطين قضيتنا المركزية ، لن نقبل ببيع الأراضي العربية  أعلم أننا نعيش أسوء مرحلة في تاريخنا العربي   هذا الوقت سوف يمضي   صفقه  القرن		0	Palestine will remain our central issue, we will not accept the sale of Arab lands I know we are living at the worst stage in our Arab history This time will pass the deal of the century	فلسطين ستبقى قضيتنا المركزية، لن نقبل ببيع الأراضي العربية وأنا أعلم أننا نعيش في أسوأ مرحلة في تاريخنا العربي هذه المرة سوف تمر صفقة القرن
CT20-AR-01	1222602415817445376	 اليهود فاوضوا الله على بقرة   فكيف تريدون منهم أن يعطوكم دولة وقدس ومسجد ومحراب   ما أخذ بالقوة لا يسترد إلا بالقوة   أين فريضة الجهاد يا شيوخ و علماء الإمة الإسلامية      تسقط  صفقة  القرن [رابط]		0	The Jews bargained with Allah for a cow, so how do you want them to give you a state, a holy place, a mosque and a sanctuary that was not taken by force?	اليهود يساومون الله على البقرة فكيف تريدونهم أن يعطوكم دولة ومقدسا ومسجدا وملاذا لم يؤخذ بالقوة.
CT20-AR-01	1222573963139829762	 تسقط  صفقة  القرن بيت المقدس والاقصي وقف اسلامي لايجوز لأحد التعامل عليه بالمنح او البيع او التقسيم ولا حتي اهل فلسطين أنفسهم فما بالكم اذا كان المانح لما لا يملك هذا الداعر الديوث النجس الوقح الزاني الصليبي الصهيوني ترامب لعنة الله عليه و من يعاونه من الخونة المنبطحين القدس لنا [رابط]		0	The deal of the century drops the holy and extreme house of Islam no one is allowed to deal with it by giving or selling or dividing or even the people of Palestine themselves, so what if the donor why does not have this impudent cuckold impudent Zionist Crusader Trump curse God on him and those who help him from traitors downtrodden Jerusalem us [link]	صفقة القرن تسقط بيت الإسلام المقدّس والمتطرّف لا أحد يُسمح له بالتعامل معها بالعطاء أو البيع أو التقسيم أو حتى شعب فلسطين نفسه، فماذا لو أن المانح لماذا لا يلعن هذا الديوث الوقح الصهيونى الصليبى ترامب الله عليه وعلى من يساعده من الخونة المضطهدين القدس لنا
CT20-AR-01	1222264820730343430	مع  سهى  بشارة وسماح كركي اليوم ساعات قليلة قبل خطاب العبيط ترامب   تسقط  صفقة  القرن [رابط]		0	With Suha Bishara and Samah Karki today a few hours before the speech of the idiot Trump drops the deal of the century [link]	مع سهى بشارة وسماح الكركي اليوم قبل ساعات قليلة من خطاب الأبله ترامب يسقط صفقة القرن
CT20-AR-01	1222586202769051655	 صفقة  القرن احد برلمان الاردن اعطاكم اختصار الصفقه بس خربها اخر شي [رابط]		0	The deal of the century one of the parliament of Jordan gave you a shortcut deal, but ruined by the last thing [link]	صفقة القرن التي عقدها البرلمان الأردني أعطتكم صفقة مختصرة، لكن خربها آخر شيء.
CT20-AR-01	1222284827434586113	حفظوها لأولادكم وأحفادكم فلسطين عربية وليست ولاية أمريكية يتحكم فيها ترامب وزوج إبنته   FreePalestine  صفقه  القرن  القدس  ثمنها  دم  فلسطين [رابط]		0	Save it for your children and grandchildren Palestine is Arab and not an American state controlled by Trump and his son-in-law FreePalestine Deal Century Jerusalem priced by the blood of Palestine [link]	احفظها لأبنائك وأحفادك فلسطين عربية وليست دولة أمريكية يسيطر عليها ترامب وصهره صفقة فلسطين الحرة القرن القدس بسعر دم فلسطين
CT20-AR-01	1222566021669761030	أكثر من نصف اليهود في إسرائيل لديهم هذه القناعة  و هذا ما نؤمن به حقيقة  فلا تتفاجئوا إسمعوها من كبارنا  هذه الحقيقة  ليس كل اليهود صهاينة قارنوا موقفه بموقف صهاينة العرب من  صفقة  القرن ولتعلون علوين   ثم ماذا  [رابط]		0	More than half of the Jews in Israel have this conviction, and this is what we believe in, so do not be surprised to hear it from our elders, this fact is not all Jews are Zionists, compare his position with the position of the Zionists of the Arabs on the deal of the century and to raise Alouine and then what [link]	أكثر من نصف اليهود في إسرائيل لديهم هذا الاقتناع، وهذا ما نؤمن به، لذلك لا تتفاجأوا لسماعه من شيوخنا، هذه الحقيقة ليست كل اليهود صهاينة، قارنوا موقفه مع موقف صهاينة العرب من صفقة القرن ولتربية علوين ثم ماذا
CT20-AR-01	1222285501819953152	ودي أخدمك لكن مافيه علاقات عشان نقطعها ولافيه سفير عشان نسحبه ولا مكتب عشان نسكره فدور حواليك  صفقة  القرن [رابط]		0	I will serve you, but there are relations to cut off, and there is an ambassador to withdraw, and no office to drink, and the turn is around the deal of the century (link)	سأخدمكم، ولكن هناك علاقات ستقطع، وهناك سفير للانسحاب، ولا مكتب للشرب، والدوران حول صفقة القرن.
CT20-AR-01	1222263462396604416	 صفعة  القرن هي خيار  ترامب للعرب كل العار لمن حضر وايد و ساند ودفع المال لاتمام هذه  صفقة  القرن  صفقة  القرن  لن  تمر [رابط]		0	The slap of the century is Trump's choice for Arabs All shame to those who attended Wade and Sand and pay money to complete this deal The deal of the century will not pass [link]	صفعة القرن هي اختيار ترامب للعرب كل العار لأولئك الذين حضروا واد والرمل ودفع المال لاستكمال هذه الصفقة صفقة القرن لن تمر [link]
CT20-AR-01	1222216264493535233	كل شبر من هالأرض إلنا ، كل نسمة هوا إلنا مهما حاولتوا ، فلسطين النا وصفقة القرن لن تمر إلا على أرواحنا علا يا بلادي علا ، الموت ولا المذلة وأعيد وأكرر اشي بديهي ومعروف لكن التذكير وجب  القدس عاصمة فلسطين الابدية  صفقه  القرن  لا  لبصقة  القرن [رابط]		0	Every inch of the land is ours, every breath is ours, no matter how much you try, Palestine is ours and the deal of the century will not pass except on our souls, O my country, death and no humiliation and I repeat something obvious and known, but the reminder must be Jerusalem, the eternal capital of Palestine, the deal of the century, not the spit of the century [link]	كل شبر من الأرض هو لنا، كل نفس هو لنا، مهما حاولتم، فلسطين هي لنا وصفقة القرن لن تمر إلا على أرواحنا، يا بلادي، الموت ولا الإذلال وأكرر شيئا واضحا ومعروفا، ولكن يجب أن يكون التذكير القدس، عاصمة فلسطين الأبدية، صفقة القرن، وليس بصاق القرن.
CT20-AR-01	1222276083027976193	أنا  سبأالعواضي  أمريكيه من اصل يمني  … وسيبقى نبض قلبي يمنيا ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس   تسقط  صفقة  القرن		0	I am a US citizen of Yemeni origin... and my heart will remain Yemeni against normalization and against the Zionist entity, against the printing presses and the Zionists, and against the deal of the century, and Palestine for the Palestinians, an Arab land, its capital Jerusalem drops the deal of the century	أنا مواطن أمريكي من أصل يمني... وسيظل قلبي يمنيًا ضد التطبيع وضد الكيان الصهيوني ، وضد المطابع والصهاينة ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس تسقط صفقة القرن
CT20-AR-01	1222579785873928192	صفقة القرن لن تمر ما دام فينا عرق ينبض ومجاهد يقاتل وثائر يدافع عن فلسطين فهل فينا هؤلاء     أم الصمت العربي هو سيد الموقف فلسطين تباع في المزاد الآن وعلنيا من قبل حكام متآمرين خونة فهل نثور وندافع ونستحق الحياة  تسقط  صفقة  القرن  صفقة  القرن  لن  تمر [رابط]		0	The deal of the century will not pass as long as we have a beating race and a fighter fighting and rebel defending Palestine, is in us these or the Arab silence is the master of the situation Palestine is sold at auction now and publicly by the rulers of conspirators traitors, should we revolt and defend and deserve life Drop the deal of the century Deal of the century will not pass [link]	صفقة القرن لن تمر ما دام لدينا سباق فوز وقاتل مقاتل ومتمرد يدافع عن فلسطين، فهل فينا هذه أو الصمت العربي هو سيد الموقف فلسطين تباع في مزاد الآن وعلنا من قبل حكام المتآمرين الخونة، هل يجب علينا أن نثور وندافع ونستحق الحياة إسقاط صفقة القرن صفقة القرن لن تمر
CT20-AR-01	1222543717741092864	واحد دخل بيتك وضربك انت وابوك وامك واخوك واختك وقعد ضيف بالعافيه بعدها زور الورق وقال ليه اوضه فى البيت بعدها بزور دلوقت وبيقول ان البيت كله ملكه وبدل ما تواجهه وترفع عينك فيه بتخبى وشك وتلف ضهرك وبتبص حوليك وبتكتب على تليفونك  صفقة  القرن  لن  تمر منتهى العجز والخذلان		0	"One entered your house and beat you, your father, your mother, your brother, your sister, and a guest sitting in health, then forged paper and said to him, ""Lay him in the house after a visit now and say that the house is all his property and instead of what you face and raise your eye in it hides and doubt and damage your back and spit around you and write on your phone Deal of the century will not pass the end of disability and failure"	"دخل أحدهم منزلك وضربك أنت ووالدك وأمك وشقيقك وأختك وضيف جالس في صحة جيدة ، ثم زور ورقة وقال له: ""ضعه في المنزل بعد زيارة الآن وقل إن المنزل هو كل ممتلكاته وبدلاً من ما تواجهه وترفع عينيك فيه يختبئ ويشك ويتلف ظهرك ويبصق من حولك ويكتب على هاتفك صفقة القرن لن تمر نهاية العجز والفشل"
CT20-AR-01	1222234083872464896	 صفقة  القرن  لن  تمر  الحضور العربي   سفير البحرين  ممثل ذيول ومرتزقة الأعراب وأتباع السعودية  سفير الإمارات  ممثل الفساد الأخلاقي وتمويل المؤامرات الأميركية الناعمة  سفير عمان  ممثل تجار العلاقات العامة والواقفين على تل الخيانة   وفي الشعوب أشباه هذه النماذج   		0	The deal of the century will not pass the Arab presence, the ambassador of Bahrain, the representative of the tails and mercenaries of the Arabs and the followers of Saudi Arabia, the ambassador of the UAE, the representative of moral corruption and the financing of US soft conspiracies, the ambassador of Oman, the representative of public relations traders and those standing on the hill of treason and in peoples like these models	صفقة القرن لن تمر بالحضور العربي، سفير البحرين، ممثل ذيول العرب ومرتزقة العرب وأتباع السعودية، سفير الإمارات، ممثل الفساد الأخلاقي وتمويل المؤامرات الأمريكية الناعمة، سفير سلطنة عمان، ممثل تجار العلاقات العامة ومن يقف على تل الخيانة وفي شعوب مثل هذه النماذج
CT20-AR-01	1222212505164042240	ألا يرى بالمرآة الفرق الكبير بين لون وجهه واللون حول عينيه  مهزلة  القرن  صفقة  القرن  القدس  عاصمة  فلسطين  الأبدية [رابط]		0	Does he not see in the mirror the great difference between the color of his face and the color around his eyes, the farce of the century, the deal of the century, Jerusalem, the eternal capital of Palestine?	ألا يرى في المرآة الفرق الكبير بين لون وجهه واللون المحيط بعينيه، ومهزلة القرن، وصفقة القرن، والقدس، عاصمة فلسطين الأبدية؟
CT20-AR-01	1222601798835408896	إذا كان  ترامب يحب اليهود هذا الحب الجم ويحرص على أمن وأمان الصهاينة ويريد الحفاظ على السلام في الشرق الأوسط فعليه أن يخصص جزء من بلاده لهم وليس في بلادنا نحن  فلسطين وبذلك سيحقق مراده بتخصيص وطن لليهود ويحافظ على السلام في الشرق الأوسط  صفقة  العار  صفقة  القرن  لن  تمر		0	If Trump loves the Jews this great love and cares for the security and safety of the Zionists and wants to maintain peace in the Middle East, he should allocate part of his country to them and not in our country Palestine and thus will achieve his goal of allocating a homeland for the Jews and maintain peace in the Middle East Deal of shame Deal of the century will not pass	إذا كان ترامب يحب اليهود هذا الحب الكبير ويهتم بأمن وسلامة الصهاينة ويريد الحفاظ على السلام في الشرق الأوسط ، فعليه أن يخصص جزءًا من بلاده لهم وليس في بلدنا فلسطين وبالتالي سيحقق هدفه المتمثل في تخصيص وطن لليهود والحفاظ على السلام في الشرق الأوسط صفقة العار صفقة القرن لن تمر
CT20-AR-01	1222287348500705280	كيف لهذا الجمال ان يكون يهودي ٱ اللهم لا ترفع لليهود في القدس راية ولا تحقق لهم في فلسطين غاية اللهم امين يارب العالمين  صفقة  القرن [رابط]		0	How can this beauty be a Jew?  God does not raise the Jews in Jerusalem a banner and do not achieve them in Palestine the purpose of God's faithful Lord of the worlds Deal of the century [link]	كيف يمكن لهذا الجمال أن يكون يهودياً؟ الله لا يرفع اليهود في القدس راية ولا يحقق لهم في فلسطين هدف رب العالمين الأمين رب العالمين صفقة القرن [link]
CT20-AR-01	1222277993504047104	القدس لنا والأرض لنا   تسقط  صفقة  القرن تصميم  قدس  وكلمة [رابط]		0	Jerusalem is ours and the earth ours falls Deal of the century Holy design and word [link]	القدس لنا والأرض لنا شلالات صفقة القرن المقدسة التصميم والكلمة [link]
CT20-AR-01	1222521920589049856	الباحثة الإسرائيلية يهوديت أوفنهايمر  ترامب بغبائه سيدفع الفلسطينيين المقدسيين للعودة للعيش في قلب المدينة على الرغم من الظروف الصعبة فيها لأنهم يعتقدون أن هذه المدينة وقضيتها ليست سلعة قابلة لتكون جزءا من صفقة  صفقة  القرن  لن  تمر  صفقة  القرن [رابط]		0	Israeli researcher Yehudit Ofenheimer Trump with his stupidity will push the Palestinian Jerusalemites to return to live in the heart of the city despite the difficult conditions in it because they believe that this city and its cause is not a commodity that can be part of the deal deal of the century will not pass the deal of the century	الباحث الإسرائيلي يهودت أوفنهايمر ترامب مع غبائه سيدفع المقدسيين الفلسطينيين للعودة للعيش في قلب المدينة على الرغم من الظروف الصعبة فيها لأنهم يعتقدون أن هذه المدينة وقضيتها ليست سلعة يمكن أن تكون جزءًا من صفقة القرن لن تمر صفقة القرن
CT20-AR-01	1222357195238649858	اللهم عليك باليهود المغتصبين اللهم لا تقم لهم راية ولا تحقق لهم هدفا ولا غاية ، يا جبار زلزل الأرض من تحت أقدامهم  اللهم عليك باليهود ومن والاهم    وضربت عليهم الذله والمسكنة وباءوا بغضب من الله   [رقم]    البقرة    لا  لبصقه  القرن [رابط]		0	Do not let the Jews harm you; do not let them harm you; do not let them harm you; do not let them harm you; do not let them harm you; do not let them harm you; do not let the Jews harm you; do not let them harm you; do not let them harm you; do not let them harm you; do not let them harm you; do not let them harm you.	لا تدع اليهود يؤذونك، لا تدعهم يؤذونك، لا تدعهم يؤذونك، لا تدعهم يؤذونك، لا تدعهم يؤذونك، لا تدع اليهود يؤذونك، لا تدعهم يؤذونك، لا تدعهم يؤذونك، لا تدعهم يؤذونك، لا تدعهم يؤذونك.
CT20-AR-01	1222602145905725447	 صفقة  القرن  لن  تمر طالما بقى في فلسطين نبض  ولن تنسى اجيال المستقبل انشودة الشاعر سليمان العيسى   فلسطين داري   ودرب انتصاري تظل بلادي   هوى في فؤادي ولحنا ابيا   على شفتيا    اسحاق  السيابي [رابط]		0	The deal of the century will not pass as long as there is a pulse in Palestine and future generations will not forget the chant of the poet Suleiman al-Issa Palestine Dari and the path of my victory My country remains a whim in my heart and our father on the lips of Isaac al-Siyabi [link]	صفقة القرن لن تمر طالما هناك نبض في فلسطين وأجيال المستقبل لن تنسى ترنيمة الشاعر سليمان العيسى فلسطين داري وطريق نصري بلدي يبقى نزوة في قلبي وأبانا على شفتي اسحق السيابي
CT20-AR-01	1222103938033487878	خطة  ترمب للتسوية ، المعروفة ب  صفقة  القرن ، ليست سوى نتيجة لسلسلة من التنازلات عن حقوق الفلسطينيين والأمة قدمتها القيادات الفلسطينية والأنظمة العربية  الشعوب ما زالت مغيبة ، ولن يطول الزمن حتى تقول كلمتها ، فترمي كل الصفقات و  المبادرات  في سلة مهملات التاريخ   صفقة  القرن  لن  تمر [رابط]		0	Trump’s settlement plan, known as the Deal of the Century, is only the result of a series of concessions for the rights of the Palestinians and the nation made by Palestinian leaders and Arab regimes. The peoples are still absent, and it will not be long until they say their word, throwing all deals and initiatives into the trash of history.	إن خطة ترامب للتسوية، المعروفة باسم صفقة القرن، ليست سوى نتيجة لسلسلة من التنازلات عن حقوق الفلسطينيين والأمة التي قدمها القادة الفلسطينيون والأنظمة العربية. ولا تزال الشعوب غائبة، ولن يمر وقت طويل حتى تقول كلمتها، وتلقي بكل الصفقات والمبادرات في قمامة التاريخ.
CT20-AR-01	1222210115635417089	 القدس عاصمة  غير مجزأة  للكيان الصهيوني   هنيئا ل  سماسرة  السلام المزعوم   صفقة  القرن  القدس  عاصمة  فلسطين  الأبدية		0	Jerusalem is the undivided capital of the Zionist entity, congratulations to the so-called peace brokers, the deal of the century, Jerusalem, the eternal capital of Palestine.	القدس هي العاصمة غير المقسمة للكيان الصهيوني ، تهانينا لما يسمى وسطاء السلام ، صفقة القرن ، القدس ، العاصمة الأبدية لفلسطين.
CT20-AR-01	1222212177475534849	ياليتني مت قبل هذا وكنت نسيا منسيا   ليتني لم أولد بزمن العار وتاريخ الذل اللهم أبرأ لك من أفعالهم  لا  لبصقة  القرن		0	I wish I had died before this, and I had forgotten. I wish I had not been born with the time of shame and the history of humiliation. God is more innocent of their actions than the spit of the horn.	أتمنى لو كنت قد مت قبل هذا ، وكنت قد نسيت. أتمنى لو لم أكن قد ولدت مع وقت العار وتاريخ الإذلال. الله أكثر براءة من أعمالهم من بصاق القرن.
CT20-AR-01	1222206178199068672	 لا  لبصقة  القرن  لا  لصفقة  القرن نعم للكفاح المسلح نعم للعمليات الفدائية نعم للإستشهاديين  تسقط  صفقة  القرن		0	No to the horn spit, no to the deal of the century, yes to the armed struggle, yes to the guerrilla operations, yes to the martyrdom, the deal of the century falls.	لا لبصاق القرن ، لا لصفقة القرن ، نعم للكفاح المسلح ، نعم لعمليات حرب العصابات ، نعم للاستشهاد ، صفقة القرن تقع.
CT20-AR-01	1222288887470612481	أنا أهم حاجة بالنسبة لي في موضوع  صفقة  القرن ده الناس ال كانت مصدعانا بإن الرئيس  السيسي اتنازل عن قطعة من  سيناء علشان يشارك في الصفقة مع ترامب   شكلكم وحش أوي دلوقت على فكرة		0	I am the most important need for me in the matter of the deal of the century people, but we were led to believe that President Sisi gave up a piece of Sinai in order to participate in the deal with Trump, you look like a monster.	أنا أهم حاجة بالنسبة لي في مسألة صفقة أهل القرن، لكننا قادنا إلى الاعتقاد بأن الرئيس السيسي تخلى عن قطعة من سيناء من أجل المشاركة في الصفقة مع ترامب، أنت تبدو مثل الوحش.
CT20-AR-01	1222596332373860354	لاول مرة عرض خاص مقوي جنسي لرجال طبيعي وبسعر خرافي  ليس له اي اثار جانبية  يأخر القذف لفترات طويلة  يعمل على تطويل القضيب  تحسين الحيوانات المنوية  مفيد للجسم ويعطي طاقة  للطلب راسلني واتس [رابط]  صفقة  القرن  لن  تمر  الامارات [رابط]		0	For the first time a special offer sexual enhancement for natural men and at a fabulous price does not have any side effects delayed ejaculation for long periods works on the lengthening of the penis sperm improvement is beneficial to the body and gives energy to demand Email me Watts [link] Deal century will not pass Emirates [link]	لأول مرة عرض خاص الجنسية تعزيز للرجال الطبيعي وبسعر رائع ليس لديه أي آثار جانبية تأخر القذف لفترات طويلة يعمل على إطالة القضيب تحسين الحيوانات المنوية مفيد للجسم ويعطي الطاقة للطلب البريد الإلكتروني لي واتس [link] صفقة القرن لن تمر الإمارات [link]
CT20-AR-01	1222267378966368260	ردة فعل فلسطيني خلال مشاهدته مؤتمر ترامب للإعلان عن صفقة القرن   تسقط  صفقة  القرن [رابط]		0	Palestinian reaction during watching Trump's conference to announce the deal of the century drops the deal of the century [link]	رد الفعل الفلسطيني خلال مشاهدة مؤتمر ترامب للإعلان عن صفقة القرن يسقط صفقة القرن [link]
CT20-AR-01	1222140851696082945	كيف ل  صفقة  القرن أن تمر ونحن نصرخ مع أسلافنا من كل ساحات الأمة بملء حناجرنا أن فلسطين الحرة عربية والتحرير آت والخيار دوما مقاومة   صفقة  القرن  لن  تمر  صفقة  الذل  صفعة  القرن		0	How is the deal of the century to pass and we cry with our ancestors from all the arenas of the nation to fill our throats that free Palestine is Arab and liberation is coming and the choice is always to resist the deal of the century will not pass the deal of humiliation slap of the century	كيف تمر صفقة القرن ونبكي مع اجدادنا من كل ساحات الامة لنملأ اعناقنا ان فلسطين الحرة عربية والتحرير قادم والخيار دائما لمقاومة صفقة القرن لن يمر صفقة صفعة الذل من القرن
CT20-AR-01	1222234560030748682	ويا فلسطين يا حلوتنا حريتك أولويتنا ، تسقط تسقط اسرائيل  لا  لبصقة  القرن  تسقط  صفقة  القرن [رابط]		0	O Palestine, our sweetness, your freedom is our priority, Israel falls, not the spit of the century, the deal of the century falls.	يا فلسطين، يا حلوتنا، حريتكم هي أولويتنا، إسرائيل تسقط، وليس بصاق القرن، صفقة القرن تسقط.
CT20-AR-01	1222637156734242819	الكويت تعلن موقفها من  صفقة القرن  [رابط]		0	Kuwait announces its position on the deal of the century [link]	الكويت تعلن موقفها من صفقة القرن [link]
CT20-AR-01	1222270882124632065	الإعلامي الساخر يوسف حسين  تسقط  صفقة  القرن [مستخدم] [رابط]		0	Media satirist Yusuf Hussein drops Deal of the Century [User] [link]	الهجاء الإعلامي يوسف حسين يسقط صفقة القرن [User] [link]
CT20-AR-01	1222267322574016512	أنا  عبدالرحمن  من  اليمن  … ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس   تسقط  صفقة  القرن [رابط]		0	I am Abdul Rahman from Yemen... against normalization and against the Zionist entity, against the printing presses and the Zionists, and against the deal of the century, and Palestine for the Palestinians, an Arab land, its capital Jerusalem drops the deal of the century [link]	أنا عبد الرحمن من اليمن... ضد التطبيع وضد الكيان الصهيوني، وضد المطابع والصهاينة، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس تسقط صفقة القرن.
CT20-AR-01	1222284227611365378	محمود عباس يرد على ترمب ونتنياهو  حديثكما حول  صفعة العصر  هراء وسنردها عليكم صفعات في المستقبل  صفقة  القرن [رابط]		0	Mahmoud Abbas responds to Trump and Netanyahu talk about the slap of the age nonsense and we will return slaps in the future deal of the century [link]	أبو مازن يرد على ترامب ونتنياهو بالحديث عن صفعة العصر الهراء وسنرد الصفعات في صفقة القرن المستقبلية
CT20-AR-01	1222283958647435264	عدوان  ترامب على الفلسطينيين في   صفقة  القرن   سرقة  القرن [رابط]		0	Trump’s Aggression on the Palestinians in the Deal of the Century Theft of the Century [link]	عدوان ترامب على الفلسطينيين في صفقة القرن سرقة القرن [link]
CT20-AR-01	1222582012940312577	ومضة  كل فصيل مسلح مصدق نفسه انه واجهة سياسية ، ويتبرم ويتفيقه برأيه ويوجه تهديداته بخصوص ب  صفقة  القرن  ما علاقتكم بهذه الموضوعات وماهو تأثيركم  انتم مجرد  ميليشيات قذرة سائبة تخصصكم ينحسر بغدر من يعارضكم من المتظاهرين وأبناء الشعب ، وخبرتكم في مجال السلب والنهب فحسب		0	The flash of each armed faction believes itself to be a political front, and conspires and formulates its opinion and makes threats regarding the deal of the century. What your relationship with these topics and what your influence are you are just dirty militias loose your specialization declines by the treachery of those who oppose you from the demonstrators and the people, and your experience in the field of looting and looting only	إن وميض كل فصيل مسلح يعتقد أنه جبهة سياسية، ويتآمر ويصوغ رأيه ويوجه تهديدات فيما يتعلق بصفقة القرن. ما علاقتك بهذه المواضيع وما تأثيرك أنت مجرد ميليشيات قذرة تفقد تخصصك تنخفض بخيانة من يعارضك من المتظاهرين والشعب، وخبرتك في مجال النهب والنهب فقط
CT20-AR-01	1222592850178736135	أنا  محمد علي شعلان  فدائي من  اليمن  … ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس   تسقط  صفقة  القرن [رابط]		0	I am Mohammed Ali Shaalan Fedayi from Yemen... against normalization and against the Zionist entity, and against the printing presses and the Zionists, and against the deal of the century, and Palestine for the Palestinians, an Arab land, its capital Jerusalem drops the deal of the century [link]	أنا محمد علي شعلان فدائي من اليمن... ضد التطبيع وضد الكيان الصهيوني، وضد المطابع والصهاينة، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية عاصمتها القدس تسقط صفقة القرن.
CT20-AR-01	1222580837742342144	 مباشر  العربي   للخبر  بقية   مآلات إعلان ترمب عن  صفقة  القرن [رابط]		0	Mubasher Al Arabi News The rest of the results of Trump's announcement of the deal of the century [link]	مباشر العربي نيوز بقية نتائج إعلان ترامب عن صفقة القرن [link]
CT20-AR-01	1222588118068596737	 تسقط  صفقه  القرن أنا دلع من الكويت ضد التطبيع وضد الكيان الصهيوني وضد المتطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين أرض عربية عاصمتها القدس		0	I am a pawn of Kuwait against normalization, against the Zionist entity, against the naturalists and the Zionists, and against the deal of the century, and Palestine for the Palestinians is an Arab land with Jerusalem as its capital.	أنا بيدق الكويت ضد التطبيع، وضد الكيان الصهيوني، وضد الطبيعيين والصهاينة، وضد صفقة القرن، وفلسطين بالنسبة للفلسطينيين أرض عربية عاصمتها القدس.
CT20-AR-01	1222531925270843396	اللهم اني بلغت اللهم فاشهد   فخامة العماد الرئيس  ميشال  عون    صفقة  القرن  لن  تمر  صفقة  العار [رابط]		0	I have come to witness His Excellency General Michel Aoun deal of the century will not pass the deal of shame (link)	لقد جئت لأشهد معالي العماد ميشال عون صفقة القرن لن تمر صفقة العار (link)
CT20-AR-01	1222270327624957952	 لا  لصفقة  العار  لا  لصفقة  القرن  لا  لبصقه  القرن سيدفع الخونه ثمن خيانتهم [رابط]		0	No to the deal of shame, no to the deal of the century, not to spit the century, traitors will pay the price for their betrayal.	لا لصفقة العار، لا لصفقة القرن، لا لبصق القرن، الخونة سيدفعون ثمن خيانتهم.
CT20-AR-01	1222267045385056258	أنا  المحامي محمدالمسوري  من اليمن  ضد التطبيع وضد الكيان الصهيوني  وضد المطبعين والمتصهينين  وضد صفقة القرن  وفلسطين للفلسطينيين ، أرض عربية ، ، عاصمتها القدس   تسقط  صفقة  القرن		0	I am the lawyer Mohammed al-Masuri from Yemen against normalization, against the Zionist entity, against the printing presses and the Zionists, and against the deal of the century and Palestine for the Palestinians, Arab land, and its capital Jerusalem drops the deal of the century	أنا المحامي محمد المصوري من اليمن ضد التطبيع، وضد الكيان الصهيوني، وضد المطابع والصهاينة، وضد صفقة القرن وفلسطين للفلسطينيين، والأراضي العربية، وعاصمتها القدس تسقط صفقة القرن.
CT20-AR-01	1222580425954078722	نحن الذين إذا ولدنا بكرة ، ، كنا على ظهر الخيول أصيلا    صفقه  القرن  لن  تمر [رابط]		0	We who, if we were born with a ball, we were on horseback authentically the deal of the century would not pass [link]	نحن الذين ، إذا ولدنا مع الكرة ، كنا على ظهور الخيل أصلي صفقة القرن لن تمر [link]
